Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
MTSI,"MACOM Technology Solutions Hold",388.35,stage2,10,85,177.3,331.83,248.37,221.18,418.90,118.16,-7.3,,"Textbook Stage 2 (10/10)",""
VIK,"Viking Holdings Ltd",95.08,stage2,9,53,86.4,85.12,75.87,72.01,96.54,47.02,-1.5,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (53)",""
SANM,"Sanmina Corporation",265.75,stage2,10,88,184.0,223.44,173.47,163.03,288.68,86.57,-7.9,,"Textbook Stage 2 (10/10)",""
WCC,"WESCO International, Inc.",356.65,stage2,9,54,94.7,343.37,296.31,279.04,377.90,171.36,-5.6,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (54)",""
SHIP,"Seanergy Maritime Holdings Corp",16.45,stage2,9,61,151.8,15.36,12.51,11.5,16.83,6.11,-2.3,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (61)",""
ETON,"Eton Pharmaceuticals, Inc.",31.18,stage2,10,73,132.8,28.7,21.19,20.52,35.66,13.09,-12.6,,"Textbook Stage 2 (10/10)",""
FTNT,"Fortinet, Inc.",146.80,stage2,9,60,46.5,112.89,91.73,89.71,150.07,70.12,-2.2,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (60)",""
IMOS,"ChipMOS TECHNOLOGIES INC.",61.63,stage2,10,83,233.2,53.11,40.8,35.87,70.99,15.06,-13.2,,"Textbook Stage 2 (10/10)",""
FCFS,"FirstCash Holdings, Inc.",225.25,stage2,9,38,73.6,219.94,189.49,180.6,235.97,119.21,-4.5,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (38)",""
SPHR,"Sphere Entertainment Co.",153.88,stage2,10,84,297.6,136.84,112.32,100.43,156.00,37.89,-1.4,NEAR HIGH,"Textbook Stage 2 (10/10)",""
AMD,"Advanced Micro Devices, Inc.",548.98,stage2,10,97,298.9,407.26,277.63,260.16,551.02,117.78,-0.4,NEAR HIGH,"Textbook Stage 2 (10/10)",""
BELFB,"Bel Fuse Inc.",302.00,stage2,10,78,224.7,270.59,219.01,201,308.27,85.18,-2.0,,"Textbook Stage 2 (10/10)",""
RBB,"RBB Bancorp",24.86,stage2,9,31,50.1,23.68,22.03,21.2,25.37,15.95,-2.0,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (31)",""
MCHP,"Microchip Technology Incorporat",100.09,stage2,9,46,38.1,89.83,75.18,71.93,105.91,48.52,-5.5,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (46)",""
TTMI,"TTM Technologies, Inc.",204.12,stage2,10,95,428.9,160.57,110.94,97.84,209.08,35.52,-2.4,,"Textbook Stage 2 (10/10)",""
PKBK,"Parke Bancorp, Inc.",32.44,stage2,9,35,65.2,30.68,27.73,26.18,32.44,18.78,0.0,NEW HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (35)",""
AUPH,"Aurinia Pharmaceuticals Inc",15.84,stage2,9,42,103.6,15.59,15.18,14.59,16.88,7.29,-6.2,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (42)",""
ANET,"Arista Networks, Inc.",164.78,stage2,8,41,89.3,157.59,139.84,141.17,179.80,85.58,-8.4,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, RS Rating ≥ 70 (41)",""
KRYS,"Krystal Biotech, Inc.",316.24,stage2,9,59,140.1,291.12,267.09,245.76,331.49,127.99,-4.6,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (59)",""
IESC,"IES Holdings, Inc.",740.05,stage2,10,79,174.5,648.33,510.99,480.07,779.00,262.36,-5.0,,"Textbook Stage 2 (10/10)",""
KLIC,"Kulicke and Soffa Industries, I",115.18,stage2,10,86,238.1,95.57,70.28,62.59,117.96,31.32,-2.4,,"Textbook Stage 2 (10/10)",""
AVT,"Avnet, Inc.",92.34,stage2,9,54,77.5,81.64,64.57,61.07,95.26,44.25,-3.1,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (54)",""
VICR,"Vicor Corporation",322.00,stage2,10,94,589.3,265.33,181.76,152.94,361.89,41.76,-11.0,,"Textbook Stage 2 (10/10)",""
LSCC,"Lattice Semiconductor Corporati",150.05,stage2,10,79,186.7,128.46,98.74,91.3,155.82,46.43,-3.7,,"Textbook Stage 2 (10/10)",""
RBC,"RBC Bearings Incorporated",610.88,stage2,9,30,62.0,587.4,531.23,497.58,632.00,363.05,-3.3,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (30)",""
NVT,"nVent Electric plc",165.84,stage2,9,68,136.0,156.56,125.47,119.55,178.00,68.60,-6.8,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (68)",""
ESLT,"Elbit Systems Ltd.",826.38,stage2,9,36,94.8,830.94,737.59,675.66,1016.06,415.90,-18.7,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (36)",""
KEYS,"Keysight Technologies Inc.",350.67,stage2,9,52,120.0,343.26,270.13,245.83,370.18,152.85,-5.3,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (52)",""
COCO,"The Vita Coco Company, Inc.",78.60,stage2,9,63,130.3,67.27,58.13,53.88,82.33,31.79,-4.5,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (63)",""
XMTR,"Xometry, Inc.",87.09,stage2,10,92,168.1,70.95,59.69,58.05,99.86,29.60,-12.8,,"Textbook Stage 2 (10/10)",""
AAMI,"Acadian Asset Management Inc.",80.59,stage2,10,72,148.2,69.58,56.93,54.4,83.80,31.24,-3.8,,"Textbook Stage 2 (10/10)",""
BELFA,"Bel Fuse Inc.",266.76,stage2,10,74,224.6,245.35,198.38,179.69,276.21,78.85,-3.4,,"Textbook Stage 2 (10/10)",""
IBKR,"Interactive Brokers Group, Inc.",93.19,stage2,9,44,76.9,82.49,73.29,71.87,94.73,49.30,-1.6,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (44)",""
AAON,"AAON, Inc.",134.00,stage2,9,52,76.4,119.01,98.33,97.85,150.46,62.00,-10.9,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (52)",""
MYRG,"MYR Group, Inc.",455.25,stage2,10,75,163.2,412.9,302.62,278.41,484.71,161.55,-6.1,,"Textbook Stage 2 (10/10)",""
LITE,"Lumentum Holdings Inc.",945.89,stage2,10,95,927.8,908.45,625.88,515,1085.68,83.42,-12.9,,"Textbook Stage 2 (10/10)",""
STX,"Seagate Technology Holdings PLC",1006.11,stage2,10,97,610.9,741.32,479.31,418.36,1032.52,127.61,-2.6,,"Textbook Stage 2 (10/10)",""
KN,"Knowles Corporation",40.77,stage2,9,68,131.1,34.21,27.6,26.45,41.12,16.77,-0.9,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (68)",""
ENLT,"Enlight Renewable Energy Ltd.",95.20,stage2,10,86,355.6,89.81,67.29,58.65,108.65,19.29,-12.4,,"Textbook Stage 2 (10/10)",""
EVR,"Evercore Inc.",369.19,stage2,9,36,46.1,342.04,331.92,329.4,388.71,243.27,-5.0,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (36)",""
HLIO,"Helios Technologies, Inc.",87.00,stage2,9,62,169.7,74.82,66.77,63.42,87.87,30.48,-1.0,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (62)",""
IVZ,"Invesco Ltd",29.51,stage2,9,45,95.3,26.63,26.14,25.37,29.82,14.46,-1.0,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (45)",""
GLW,"Corning Incorporated",186.25,stage2,10,76,255.4,178.05,132.33,120.02,211.79,49.81,-12.1,,"Textbook Stage 2 (10/10)",""
ARW,"Arrow Electronics, Inc.",229.91,stage2,9,60,83.3,198.59,152.42,143.73,233.30,101.79,-1.5,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (60)",""
SFST,"Southern First Bancshares, Inc.",60.27,stage2,9,30,70.5,57.54,55.25,52.54,62.38,34.80,-3.4,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (30)",""
GOOG,"Alphabet Inc.",364.97,stage2,8,38,113.5,365.08,329.69,311.78,404.47,163.33,-9.8,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, RS Rating ≥ 70 (38)",""
CGNX,"Cognex Corporation",66.46,stage2,9,52,114.8,60.54,49.27,47.84,71.90,29.22,-7.6,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (52)",""
LFUS,"Littelfuse, Inc.",486.67,stage2,9,57,115.4,434.65,346.53,323.81,500.57,215.16,-2.8,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (57)",""
SIFY,"Sify Technologies Limited - Ame",16.72,stage2,10,86,276.8,15.39,14.07,13.67,17.85,4.15,-6.3,,"Textbook Stage 2 (10/10)",""
TIGO,"Millicom International Cellular",94.10,stage2,9,55,161.0,84.01,69.48,64.13,94.41,35.62,-0.3,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (55)",""
SNX,"TD SYNNEX Corporation",285.45,stage2,10,74,125.6,238.73,184.3,176.81,286.25,123.28,-0.3,NEAR HIGH,"Textbook Stage 2 (10/10)",""
ALAB,"Astera Labs, Inc.",377.66,stage2,9,98,294.5,250.5,180.78,183.1,390.99,84.78,-3.4,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
PKE,"Park Aerospace Corp.",35.72,stage2,9,60,162.6,33.46,27.02,25.1,38.20,13.53,-6.5,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (60)",""
DAVE,"Dave Inc.",302.19,stage2,8,29,35.9,253.15,216.98,218.23,315.00,152.21,-4.1,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, RS Rating ≥ 70 (29)",""
SILC,"Silicom Ltd",47.01,stage2,10,91,209.9,38.66,24.37,22.49,52.58,13.34,-10.6,,"Textbook Stage 2 (10/10)",""
ECG,"Everus Construction Group, Inc.",153.41,stage2,9,57,151.5,146.08,114.92,107.9,171.58,58.00,-10.6,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (57)",""
HWM,"Howmet Aerospace Inc.",270.76,stage2,9,23,52.7,255.26,233.63,223.89,280.74,169.06,-3.6,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (23)",""
MU,"Micron Technology, Inc.",1059.49,stage2,10,97,694.2,695.37,461.8,395.77,1089.29,103.38,-2.7,,"Textbook Stage 2 (10/10)",""
GOOGL,"Alphabet Inc.",369.21,stage2,8,40,115.8,367.81,330.54,312.24,408.61,162.00,-9.6,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, RS Rating ≥ 70 (40)",""
DUOT,"Duos Technologies Group, Inc.",12.88,stage2,9,42,62.0,9.96,9.36,9.16,15.28,5.78,-15.7,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (42)",""
RPRX,"Royalty Pharma plc",54.47,stage2,9,26,57.4,52.14,45.65,43.47,56.50,34.08,-3.6,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (26)",""
EXEL,"Exelixis, Inc.",52.22,stage2,9,21,31.6,48.25,44.91,43.57,53.93,33.76,-3.2,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (21)",""
HBM,"Hudbay Minerals Inc.",29.73,stage2,9,67,190.1,25.44,22.7,20.88,32.15,8.93,-7.5,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (67)",""
APH,"Amphenol Corporation",155.38,stage2,9,27,63.9,141.03,139.25,136.46,167.04,92.22,-7.0,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (27)",""
APLD,"Applied Digital Corporation",45.77,stage2,10,84,313.4,38.56,32.42,31.27,50.73,9.02,-9.8,,"Textbook Stage 2 (10/10)",""
MKSI,"MKS Inc.",374.14,stage2,10,86,292.1,302.63,236.53,211.03,377.00,88.49,-0.8,NEAR HIGH,"Textbook Stage 2 (10/10)",""
BBCP,"Concrete Pumping Holdings, Inc.",10.93,stage2,9,60,89.8,8.31,7.19,7.07,11.98,5.55,-8.8,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (60)",""
ROST,"Ross Stores, Inc.",238.85,stage2,9,33,88.1,227.98,205.09,192.31,242.81,124.49,-1.6,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (33)",""
PLOW,"Douglas Dynamics, Inc.",48.34,stage2,9,26,67.6,45.5,40.36,38.07,52.33,27.62,-7.6,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (26)",""
SCCO,"Southern Copper Corporation",200.19,stage2,9,36,110.5,182.51,171.74,159.32,221.67,85.61,-9.7,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (36)",""
NWPX,"NWPX Infrastructure, Inc.",130.10,stage2,10,85,233.8,105.79,81.04,74.31,133.80,38.38,-2.8,,"Textbook Stage 2 (10/10)",""
COHR,"Coherent Corp.",401.88,stage2,10,86,374.2,353.69,257.89,223.8,440.00,77.84,-8.7,,"Textbook Stage 2 (10/10)",""
CRDO,"Credo Technology Group Holding ",245.84,stage2,9,90,193.3,193.25,151.94,152.79,270.21,75.50,-9.0,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
FORM,"FormFactor, Inc.",148.07,stage2,10,85,327.7,133.71,95.6,82.23,159.09,26.08,-6.9,,"Textbook Stage 2 (10/10)",""
MS,"Morgan Stanley",217.80,stage2,9,36,61.3,196.53,180.66,175.46,219.95,129.66,-1.0,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (36)",""
VPG,"Vishay Precision Group, Inc.",142.59,stage2,10,98,438.1,88.46,57.65,51.56,146.66,25.49,-2.8,,"Textbook Stage 2 (10/10)",""
LASR,"nLIGHT, Inc.",71.17,stage2,9,71,300.3,72.03,55.81,49.56,86.95,16.87,-18.1,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
AMKR,"Amkor Technology, Inc.",85.00,stage2,10,87,310.6,70.45,53.23,47.5,88.64,19.79,-4.1,,"Textbook Stage 2 (10/10)",""
LGND,"Ligand Pharmaceuticals Incorpor",255.41,stage2,9,49,124.0,228.39,206.7,200.63,259.03,110.00,-1.4,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (49)",""
ASX,"ASE Technology Holding Co., Ltd",38.21,stage2,10,85,276.3,33.04,23.78,21.02,41.10,9.30,-7.0,,"Textbook Stage 2 (10/10)",""
TECK,"Teck Resources Ltd",67.11,stage2,9,33,73.1,61.56,53.77,50.79,71.25,30.98,-5.8,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (33)",""
MRVL,"Marvell Technology, Inc.",293.63,stage2,10,97,280.5,188.9,120.31,111.22,324.20,61.44,-9.4,,"Textbook Stage 2 (10/10)",""
FISI,"Financial Institutions, Inc.",37.91,stage2,9,26,54.1,35.32,32.99,31.66,38.47,24.41,-1.5,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (26)",""
CMC,"Commercial Metals Company",79.52,stage2,9,32,59.7,71.19,70.18,67.28,84.87,47.06,-6.3,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (32)",""
PWR,"Quanta Services, Inc.",716.30,stage2,9,41,96.2,690.73,558.2,523.99,788.75,353.69,-9.2,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (41)",""
SITM,"SiTime Corporation",741.50,stage2,10,86,219.7,645.43,452.14,411.39,901.81,186.49,-17.8,,"Textbook Stage 2 (10/10)",""
TSEM,"Tower Semiconductor Ltd.",287.71,stage2,10,93,566.0,237.06,165.69,143.36,302.86,38.42,-5.0,,"Textbook Stage 2 (10/10)",""
PINE,"Alpine Income Property Trust, I",20.20,stage2,9,16,34.3,19.49,18.54,17.52,20.80,13.10,-2.9,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (16)",""
QCRH,"QCR Holdings, Inc.",96.50,stage2,9,21,49.1,91.44,87.68,84.51,97.25,63.68,-0.8,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (21)",""
FRO,"Frontline Plc",39.12,stage2,9,45,105.8,36.63,31.07,29.21,39.89,16.25,-1.9,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (45)",""
VATE,"INNOVATE Corp.",16.60,stage2,10,98,213.7,13.05,7.78,7.09,19.59,3.75,-15.3,,"Textbook Stage 2 (10/10)",""
HGV,"Hilton Grand Vacations Inc.",51.26,stage2,9,19,28.0,48.05,45.35,44.7,53.82,36.79,-4.8,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (19)",""
MXL,"MaxLinear, Inc",88.00,stage2,10,98,541.3,73.41,36.19,31.02,106.28,11.74,-17.2,,"Textbook Stage 2 (10/10)",""
CLBK,"Columbia Financial, Inc.",20.60,stage2,9,21,48.9,19.47,17.74,17.03,21.20,13.66,-2.8,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (21)",""
UMBF,"UMB Financial Corporation",137.00,stage2,9,19,34.5,127.91,121.43,119.62,137.17,98.16,-0.1,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (19)",""
TPR,"Tapestry, Inc.",153.62,stage2,9,27,74.8,142.91,137.22,130.39,161.97,80.35,-5.2,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (27)",""
NMM,"Navios Maritime Partners LP",75.08,stage2,9,37,88.1,71.82,63.36,59.36,80.69,36.62,-7.0,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (37)",""
VIRT,"Virtu Financial, Inc.",57.22,stage2,9,36,35.5,51.41,42.36,40.43,57.77,31.55,-1.0,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (36)",""
CFG,"Citizens Financial Group, Inc.",68.10,stage2,9,31,62.2,63.82,61.07,58.74,68.79,40.25,-1.0,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (31)",""
RSI,"Rush Street Interactive, Inc.",29.74,stage2,9,62,113.9,25.86,21.38,20.8,30.00,13.37,-0.9,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (62)",""
SLAB,"Silicon Laboratories, Inc.",219.77,stage2,9,23,55.4,216.46,184.16,170.84,220.00,115.51,-0.1,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (23)",""
FBNC,"First Bancorp",62.29,stage2,9,24,52.3,58.9,56.41,55.08,62.64,40.00,-0.6,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (24)",""
NBIX,"Neurocrine Biosciences, Inc.",159.75,stage2,8,18,26.2,147.09,140.54,141.09,169.57,122.14,-5.8,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, RS Rating ≥ 70 (18)",""
BTSG,"BrightSpring Health Services, I",62.54,stage2,10,74,183.9,54.69,44.22,40.65,64.18,19.01,-2.6,,"Textbook Stage 2 (10/10)",""
BE,"Bloom Energy Corporation",271.19,stage2,10,96,1096.4,254.45,170.34,152.77,322.83,20.93,-16.0,,"Textbook Stage 2 (10/10)",""
ELA,"Envela Corporation",28.02,stage2,10,92,361.9,22.04,16.32,14.36,28.90,5.42,-3.0,,"Textbook Stage 2 (10/10)",""
LOB,"Live Oak Bancshares, Inc.",39.59,stage2,9,22,40.1,37.28,36.17,35.68,42.89,27.35,-7.7,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (22)",""
FSBC,"Five Star Bancorp",44.74,stage2,9,31,69.0,41.74,38.9,37.53,45.20,26.20,-1.0,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (31)",""
MCBS,"MetroCity Bankshares, Inc.",34.42,stage2,9,16,26.7,32.5,29.41,28.83,35.00,24.53,-1.7,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (16)",""
STNG,"Scorpio Tankers Inc.",77.87,stage2,9,36,84.2,78.73,68.53,66.2,87.39,38.83,-10.9,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (36)",""
LPG,"Dorian LPG Ltd.",42.89,stage2,9,54,76.8,40.23,33.01,31.94,48.12,23.76,-10.9,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (54)",""
ESE,"ESCO Technologies Inc.",328.24,stage2,9,33,72.9,305.92,260.03,248.4,346.20,174.92,-5.2,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (33)",""
CCNE,"CNB Financial Corporation",32.74,stage2,9,24,49.8,30.91,28.64,27.65,33.22,21.43,-1.4,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (24)",""
CM,"Canadian Imperial Bank of Comme",113.75,stage2,9,30,64.7,110.19,99.1,94.83,117.05,68.32,-2.8,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (30)",""
ESTA,"Establishment Labs Holdings Inc",83.86,stage2,9,61,117.2,70.06,69.3,63.72,86.00,33.35,-2.5,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (61)",""
HAFC,"Hanmi Financial Corporation",31.83,stage2,9,22,39.3,29.83,28.1,27.43,31.98,22.00,-0.5,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (22)",""
KNSA,"Kiniksa Pharmaceuticals Interna",52.28,stage2,9,34,82.5,50.71,46.1,44.05,59.87,26.27,-12.7,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (34)",""
TVTX,"Travere Therapeutics, Inc.",52.60,stage2,10,85,263.7,42.9,35.43,33.59,52.81,13.88,-0.4,NEAR HIGH,"Textbook Stage 2 (10/10)",""
OBK,"Origin Bancorp, Inc.",50.16,stage2,9,24,47.1,47.01,42.52,40.52,50.35,32.13,-0.4,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (24)",""
CMBT,"CMB.TECH NV",15.39,stage2,9,36,63.3,14.45,12.63,11.86,17.72,7.78,-13.1,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (36)",""
OOMA,"Ooma, Inc.",17.83,stage2,9,26,42.9,17.3,13.94,13.38,21.96,9.79,-18.8,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (26)",""
WELL,"Welltower Inc.",215.35,stage2,9,13,41.6,211.48,201.75,195.52,221.68,148.97,-2.9,,"Textbook Stage 2 (9/10) | Missing: RS Rating ≥ 70 (13)",""
CECO,"CECO Environmental Corp.",98.45,stage2,10,84,239.6,76.25,66.72,62.52,101.24,27.50,-2.8,,"Textbook Stage 2 (10/10)",""
