Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
1140.SR,"البلاد",24.16,stage4,1,47,-11.5,24.62,25.41,26.07,30.16,23.72,-19.9,,"Weak / declining (1/10)",""
1150.SR,"الإنماء",24.54,stage2,9,83,10.7,24.36,23.32,22.82,25.53,19.95,-3.9,,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
1180.SR,"الأهلي",38.58,stage1,3,68,3.0,39.63,40.45,39.91,45.24,33.30,-14.7,,"Weak / declining (3/10)",""
1111.SR,"مجموعة تداول",133.00,stage4,0,41,-26.9,136,142.54,154.46,215.00,126.00,-38.1,,"Weak / declining (0/10)",""
1182.SR,"أملاك",8.86,stage4,0,25,-27.1,9.57,10.35,10.9,13.90,8.76,-36.3,,"Weak / declining (0/10)",""
1183.SR,"سهل",15.09,stage4,0,63,-29.6,15.35,15.58,16.83,24.90,13.30,-39.4,,"Weak / declining (0/10)",""
2120.SR,"متطورة",16.70,stage4,0,10,-43.1,16.57,16.61,17.95,29.18,13.50,-42.8,,"Weak / declining (0/10)",""
4081.SR,"النايفات",9.94,stage4,0,32,-28.8,9.9,10.81,11.36,14.18,9.68,-29.9,,"Weak / declining (0/10)",""
4082.SR,"مرنة",7.55,stage4,0,13,-37.6,7.94,8.73,9.17,12.73,7.36,-40.7,,"Weak / declining (0/10)",""
4083.SR,"تسهيل",35.50,stage4,0,8,-38.8,40.29,46.35,49.09,62.12,35.26,-42.9,,"Weak / declining (0/10)",""
4084.SR,"دراية",22.07,stage4,0,50,-17.9,22.57,23.83,25.09,31.78,20.81,-30.6,,"Weak / declining (0/10)",""
4130.SR,"درب السعودية",2.20,stage1,2,32,-34.9,2.13,2.15,2.29,3.69,1.87,-40.4,,"Weak / declining (2/10)",""
4280.SR,"المملكة",11.64,potential,8,96,38.4,12.23,9.95,9.41,15.94,7.03,-27.0,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, Within 25% of 52W high",""
8010.SR,"التعاونية",145.80,stage2,10,85,-3.0,145.5,133.66,132.55,161.60,111.80,-9.8,,"Textbook Stage 2 (10/10)",""
8012.SR,"جزيرة تكافل",11.67,stage1,4,49,-14.8,11.45,11.42,11.62,14.00,10.36,-16.6,,"Basing (4/10)",""
8020.SR,"ملاذ للتأمين",10.03,stage1,2,45,-28.0,9.13,9.23,9.86,14.00,8.14,-28.4,,"Weak / declining (2/10)",""
8030.SR,"ميدغلف للتأمين",16.52,potential,8,79,-17.2,15.25,14.28,14.41,20.75,11.04,-20.4,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8040.SR,"متكاملة",12.03,stage3,4,56,-31.1,9.19,9.8,10.63,17.00,8.20,-29.2,,"Basing (4/10)",""
8050.SR,"سلامة",9.60,stage3,4,63,-29.5,8.2,8.45,9.14,14.34,7.20,-33.1,,"Basing (4/10)",""
8060.SR,"ولاء",10.37,stage4,1,27,-36.7,10.21,10.21,10.68,17.68,8.73,-41.3,,"Weak / declining (1/10)",""
8070.SR,"الدرع العربي",12.07,potential,6,50,-26.4,11.83,11.42,11.79,16.58,9.45,-27.2,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Within 25% of 52W high, RS Rating ≥ 70 (50)",""
8100.SR,"سايكو",10.57,stage1,2,57,-32.3,9.89,10.2,10.97,15.89,8.37,-33.5,,"Weak / declining (2/10)",""
8120.SR,"إتحاد الخليج الأهلية",13.19,stage2,9,89,-10.4,12.37,11.17,11.43,15.25,9.00,-13.5,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8150.SR,"أسيج",6.76,stage1,1,14,-45.5,6.26,6.81,7.69,12.98,5.65,-47.9,,"Weak / declining (1/10)",""
8160.SR,"التأمين العربية",8.83,stage1,1,36,-27.5,8.35,8.67,9.15,12.62,7.96,-30.0,,"Weak / declining (1/10)",""
8170.SR,"الاتحاد",6.74,stage1,1,5,-52.6,6.22,7.01,7.77,14.27,5.68,-52.8,,"Weak / declining (1/10)",""
8180.SR,"الصقر للتأمين",11.71,potential,8,76,-21.6,11.29,10.27,10.65,15.10,8.56,-22.5,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8190.SR,"المتحدة للتأمين",3.31,stage1,1,8,-56.6,3.15,3.31,3.61,7.61,2.67,-56.5,,"Weak / declining (1/10)",""
8200.SR,"الإعادة السعودية",26.02,stage4,1,39,-23.5,26.48,26.42,27.59,36.62,21.10,-29.0,,"Weak / declining (1/10)",""
8210.SR,"بوبا العربية",175.20,stage2,9,80,1.9,179.58,167.65,164.58,200.00,131.40,-12.4,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
8230.SR,"تكافل الراجحي",52.95,potential,6,65,-13.5,54.93,48.13,49.52,66.40,33.75,-20.3,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, RS Rating ≥ 70 (65)",""
8240.SR,"تشب",19.20,stage1,1,38,-29.0,18.95,19.49,21.98,33.20,15.70,-42.2,,"Weak / declining (1/10)",""
8250.SR,"جي آي جي",32.40,stage2,10,96,19.9,29.05,25.3,25.15,32.80,20.84,-1.2,NEAR HIGH,"Textbook Stage 2 (10/10)",""
8260.SR,"الخليجية العامة",3.88,stage4,0,19,-34.4,3.85,3.9,4.11,6.40,3.51,-39.4,,"Weak / declining (0/10)",""
8280.SR,"ليفا",12.52,potential,7,86,-5.6,11.24,10.8,11.28,14.47,9.37,-13.5,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA",""
8300.SR,"الوطنية",13.28,stage4,2,37,-26.7,13.04,12.98,13.36,18.32,11.37,-27.5,,"Weak / declining (2/10)",""
8310.SR,"أمانة للتأمين",6.85,stage1,5,62,-21.4,6.78,6.2,6.44,9.27,5.00,-26.1,,"Basing (5/10)",""
8311.SR,"عناية",11.10,stage2,9,93,9.9,11.32,9.05,8.89,12.42,6.40,-10.6,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
8313.SR,"رسن",155.50,stage2,10,97,73.7,149.98,136.35,129.23,159.60,82.20,-2.6,,"Textbook Stage 2 (10/10)",""
7200.SR,"ام آي اس",232.90,stage2,10,98,64.1,197.58,176.9,169.91,235.00,126.70,-0.9,NEAR HIGH,"Textbook Stage 2 (10/10)",""
7201.SR,"بحر العرب",3.58,stage1,1,17,-35.9,3.39,3.73,4.04,5.78,3.20,-38.1,,"Weak / declining (1/10)",""
7202.SR,"سلوشنز",204.80,stage4,2,47,-21.9,216.99,213.21,220.58,272.00,170.10,-24.7,,"Weak / declining (2/10)",""
7203.SR,"علم",684.50,stage1,4,81,-28.7,687.05,669.4,718.21,1025.00,504.50,-33.2,,"Basing (4/10)",""
7204.SR,"توبي",6.54,stage4,0,8,-42.0,6.73,7.15,7.76,11.85,6.21,-44.8,,"Weak / declining (0/10)",""
7211.SR,"عزم",21.40,stage4,0,24,-29.2,22.61,23.66,24.03,32.50,20.97,-34.2,,"Weak / declining (0/10)",""
7010.SR,"اس تي سي",43.58,potential,8,79,3.7,43.61,43.17,43.34,45.38,40.20,-4.0,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 25%+ above 52W low",""
7020.SR,"إتحاد إتصالات",59.50,stage4,1,61,0.3,62.89,65.35,65.36,71.60,54.90,-16.9,,"Weak / declining (1/10)",""
7030.SR,"زين السعودية",10.66,stage4,2,64,1.0,10.93,11.05,11.07,12.10,10.14,-11.9,,"Weak / declining (2/10)",""
7040.SR,"قو للإتصالات",91.00,stage1,3,61,-10.8,94.47,91.26,93.49,113.90,80.50,-20.1,,"Weak / declining (3/10)",""
2080.SR,"الغاز",70.60,stage4,1,39,-10.4,76.36,81.97,82.67,95.75,66.05,-26.3,,"Weak / declining (1/10)",""
2081.SR,"الخريف",113.30,stage4,0,40,-20.6,119.15,121.03,126.6,157.20,108.00,-27.9,,"Weak / declining (0/10)",""
2082.SR,"أكوا",191.00,stage1,4,48,-21.4,187.47,179.84,189.55,274.80,149.40,-30.5,,"Basing (4/10)",""
2083.SR,"مرافق",37.80,potential,7,82,-12.6,38.03,34.56,36.06,45.30,28.42,-16.6,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA",""
2084.SR,"مياهنا",14.73,stage4,0,3,-43.9,15.39,16.48,17.94,28.14,13.84,-47.7,,"Weak / declining (0/10)",""
5110.SR,"السعودية للطاقة",17.70,stage2,10,91,19.7,17.1,15.57,15.44,18.48,13.00,-4.2,,"Textbook Stage 2 (10/10)",""
4330.SR,"الرياض ريت",5.02,stage1,2,59,-4.6,5,5.03,5.07,5.82,4.70,-13.7,,"Weak / declining (2/10)",""
4331.SR,"الجزيرة ريت",10.87,stage4,0,33,-22.6,10.97,11.28,11.75,14.50,9.92,-25.0,,"Weak / declining (0/10)",""
4332.SR,"جدوى ريت الحرمين",4.97,stage1,5,62,-6.8,4.93,4.93,4.96,5.85,4.75,-15.0,,"Basing (5/10)",""
4333.SR,"تعليم ريت",10.68,stage2,9,86,10.4,10.55,10.21,10.2,10.93,9.32,-2.3,,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4334.SR,"المعذر ريت",9.07,stage3,5,71,-2.5,8.96,8.98,8.99,9.85,8.51,-7.9,,"Basing (5/10)",""
4335.SR,"مشاركة ريت",3.94,stage4,1,58,-7.9,4.03,4.14,4.17,4.53,3.93,-13.0,,"Weak / declining (1/10)",""
4336.SR,"ملكية ريت",4.62,stage1,4,69,-5.5,4.61,4.59,4.63,4.95,4.30,-6.7,,"Basing (4/10)",""
4337.SR,"العزيزية ريت",5.11,stage2,9,87,22.5,5.15,4.85,4.68,5.56,3.72,-8.1,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
4338.SR,"الأهلي ريت 1",6.43,stage3,5,61,-6.9,6.43,6.44,6.44,7.25,5.80,-11.3,,"Basing (5/10)",""
4339.SR,"دراية ريت",5.69,potential,7,83,3.3,5.52,5.29,5.36,5.75,4.97,-1.0,NEAR HIGH,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low",""
4340.SR,"الراجحي ريت",8.20,potential,6,69,-1.4,8.24,8.11,8.14,8.42,7.70,-2.6,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (69)",""
4342.SR,"جدوى ريت السعودية",10.91,stage1,6,79,9.5,11.2,11.15,11.12,11.70,9.99,-6.8,,"Near Stage 2 (6/10) | Missing: Price > 150MA, Price > 200MA, Price > 50MA, 25%+ above 52W low",""
4344.SR,"سدكو كابيتال ريت",7.90,stage2,10,89,13.9,7.73,7.24,7.16,8.10,6.14,-2.5,,"Textbook Stage 2 (10/10)",""
4345.SR,"الإنماء ريت للتجزئة",4.90,stage2,9,78,7.0,4.79,4.65,4.61,4.97,4.32,-1.4,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4346.SR,"ميفك ريت",3.40,stage4,1,50,-8.6,3.44,3.52,3.56,3.85,3.34,-11.7,,"Weak / declining (1/10)",""
4347.SR,"بنيان ريت",10.09,stage2,9,85,10.3,9.86,9.55,9.48,10.22,9.00,-1.3,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4348.SR,"الخبير ريت",5.74,potential,7,73,0.5,5.75,5.69,5.7,5.90,5.50,-2.7,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low",""
4349.SR,"الإنماء ريت الفندقي",8.28,potential,8,72,2.1,8.23,8.14,8.14,8.47,7.90,-2.2,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 25%+ above 52W low",""
4350.SR,"الإستثمار ريت",6.99,stage4,0,40,-18.4,7.11,7.29,7.43,9.87,6.83,-29.2,,"Weak / declining (0/10)",""
4020.SR,"العقارية",15.54,potential,7,73,-23.6,15.78,14.27,14.24,21.07,12.30,-26.2,,"Near Stage 2 (7/10) | Missing: 200MA trending up, Price > 50MA, Within 25% of 52W high",""
4090.SR,"طيبة",18.48,stage1,3,44,-13.1,19.75,18.97,19.23,22.66,15.84,-18.4,,"Weak / declining (3/10)",""
4100.SR,"مكة",82.85,potential,6,61,-6.6,85.3,84.03,84.64,94.65,67.95,-12.5,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (61)",""
4150.SR,"التعمير",18.01,stage4,0,6,-45.9,18.17,19.4,21.56,35.92,17.02,-49.9,,"Weak / declining (0/10)",""
4220.SR,"إعمار",10.01,stage4,2,25,-30.0,10.57,10.1,10.65,14.76,7.96,-32.2,,"Weak / declining (2/10)",""
4230.SR,"البحر الأحمر",24.02,stage1,2,16,-48.8,23.94,25.38,29.13,49.94,19.30,-51.9,,"Weak / declining (2/10)",""
4250.SR,"جبل عمر",15.38,stage1,1,37,-24.3,14.96,15.3,15.7,21.25,13.88,-27.6,,"Weak / declining (1/10)",""
4300.SR,"دار الأركان",17.80,stage3,4,60,-13.2,17.53,17.67,17.55,20.97,14.58,-15.1,,"Basing (4/10)",""
4310.SR,"مدينة المعرفة",12.30,stage3,5,72,-9.4,11.86,11.92,11.98,14.50,11.03,-15.2,,"Basing (5/10)",""
4320.SR,"الأندلس",13.76,stage4,0,10,-35.6,14.52,15.85,16.69,22.50,13.53,-38.8,,"Weak / declining (0/10)",""
4321.SR,"سينومي سنترز",17.04,stage4,0,57,-20.3,17.09,17.88,18.69,23.25,15.85,-26.7,,"Weak / declining (0/10)",""
4322.SR,"رتال",12.05,stage4,1,28,-23.7,12.62,12.83,12.62,16.43,10.57,-26.7,,"Weak / declining (1/10)",""
4323.SR,"سمو",28.14,stage4,0,18,-33.3,28.91,29.8,31.77,43.70,24.22,-35.6,,"Weak / declining (0/10)",""
4324.SR,"بنان",3.06,stage4,0,9,-36.6,3.17,3.46,3.67,5.32,3.00,-42.5,,"Weak / declining (0/10)",""
4325.SR,"مسار",18.01,stage1,2,44,-27.0,16.19,16.86,18.3,26.98,14.54,-33.2,,"Weak / declining (2/10)",""
4326.SR,"الماجدية",7.18,stage4,0,0,0.0,7.48,8.62,9.26,14.46,7.14,-50.3,,"Weak / declining (0/10)",""
4327.SR,"الرمز",56.00,stage1,1,0,0.0,56.63,,,69.75,52.40,-19.7,,"Weak / declining (1/10)",""
4165.SR,"الماجد للعود",132.00,stage1,3,40,-11.4,136.56,145.33,142.43,172.30,106.40,-23.4,,"Weak / declining (3/10)",""
