Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
3005.SR,"أسمنت ام القرى",13.88,potential,7,58,-14.3,13.77,12.88,13.08,17.21,11.08,-19.3,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, RS Rating ≥ 70 (58)",""
3007.SR,"الواحة",2.71,stage2,9,82,0.7,2.59,2.47,2.47,2.98,2.09,-9.1,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
3008.SR,"الكثيري",1.61,stage4,0,10,-26.5,1.72,1.89,1.94,2.29,1.59,-29.7,,"Weak / declining (0/10)",""
3010.SR,"أسمنت العربية",23.10,stage2,8,55,-0.2,23.04,22.53,22.31,24.39,20.43,-5.3,,"Strong Stage 2 (8/10) | Missing: 25%+ above 52W low, RS Rating ≥ 70 (55)",""
3020.SR,"أسمنت اليمامة",25.26,stage4,2,24,-29.8,25.3,25.23,25.69,36.80,22.59,-31.4,,"Weak / declining (2/10)",""
3030.SR,"أسمنت السعودية",30.32,stage4,0,14,-25.1,31.86,33.62,34.71,41.58,29.74,-27.1,,"Weak / declining (0/10)",""
3040.SR,"أسمنت القصيم",44.90,potential,7,54,-10.8,44.91,43.33,43.05,51.70,40.50,-13.2,,"Near Stage 2 (7/10) | Missing: Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (54)",""
3050.SR,"أسمنت الجنوب",19.26,stage4,0,5,-31.0,20.19,21.49,22.27,29.18,19.19,-34.0,,"Weak / declining (0/10)",""
3060.SR,"أسمنت ينبع",15.69,stage1,5,44,-19.0,15.83,15.11,15.36,20.42,13.87,-23.2,,"Basing (5/10)",""
3080.SR,"أسمنت الشرقية",27.12,potential,6,59,-11.4,25.42,24.36,24.58,32.06,21.95,-15.4,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (59)",""
3090.SR,"أسمنت تبوك",7.88,stage4,0,16,-27.8,7.91,8.38,8.77,11.24,7.70,-29.9,,"Weak / declining (0/10)",""
3091.SR,"أسمنت الجوف",5.16,stage1,1,26,-27.8,5.03,5.49,5.85,7.67,4.68,-32.7,,"Weak / declining (1/10)",""
3092.SR,"أسمنت الرياض",22.93,stage4,0,23,-26.9,22.94,23.64,24.1,32.42,22.01,-29.3,,"Weak / declining (0/10)",""
1212.SR,"أسترا الصناعية",131.60,stage4,1,28,-15.9,134.35,140.01,140.32,161.40,120.30,-18.5,,"Weak / declining (1/10)",""
1214.SR,"شاكر",13.91,stage4,0,1,-40.7,14.54,16.26,17.48,24.82,13.34,-43.9,,"Weak / declining (0/10)",""
1302.SR,"بوان",40.30,stage4,0,17,-30.2,42.55,45.25,47.32,61.85,39.12,-34.8,,"Weak / declining (0/10)",""
1303.SR,"صناعات كهربائية",14.43,potential,7,93,64.9,15.96,14.76,13.9,19.90,8.30,-27.5,,"Near Stage 2 (7/10) | Missing: Price > 150MA, Price > 50MA, Within 25% of 52W high",""
2040.SR,"الخزف السعودي",26.70,stage4,2,36,-19.1,27.86,27.74,28.3,34.64,24.10,-22.9,,"Weak / declining (2/10)",""
2110.SR,"الكابلات السعودية",167.70,stage2,10,84,20.6,161.94,156.96,153.73,190.60,124.80,-12.0,,"Textbook Stage 2 (10/10)",""
2160.SR,"أميانتيت",14.25,stage1,1,4,-39.0,13.92,14.59,15.8,23.60,12.01,-39.6,,"Weak / declining (1/10)",""
2320.SR,"البابطين",64.70,stage1,6,79,16.5,68.43,66.61,65.83,74.60,53.00,-13.3,,"Near Stage 2 (6/10) | Missing: Price > 150MA, Price > 200MA, Price > 50MA, 25%+ above 52W low",""
2370.SR,"مسك",30.48,potential,8,76,-8.3,31.95,26.21,26.58,35.20,18.21,-13.4,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, Price > 50MA",""
4110.SR,"باتك",2.26,potential,6,57,-9.6,2.19,2.11,2.14,2.57,1.87,-12.1,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (57)",""
4140.SR,"صادرات",2.41,stage2,9,82,7.1,2.35,2.36,2.28,2.98,1.77,-19.1,,"Textbook Stage 2 (9/10) | Missing: 50MA > 150MA",""
4141.SR,"العمران",22.11,stage1,1,40,-22.1,21.01,22.59,24.23,33.70,19.34,-34.4,,"Weak / declining (1/10)",""
4142.SR,"كابلات الرياض",119.80,stage4,1,43,-14.0,120.75,122.99,125.53,147.70,106.10,-18.9,,"Weak / declining (1/10)",""
4143.SR,"تالكو",33.16,stage4,1,27,-25.7,35.04,34.1,35.49,45.62,28.00,-27.3,,"Weak / declining (1/10)",""
4144.SR,"رؤوم",71.35,stage2,10,73,9.1,69.64,65.05,64.12,78.90,53.00,-9.6,,"Textbook Stage 2 (10/10)",""
4145.SR,"أو جي سي",25.40,stage1,2,23,-31.9,24.45,25.02,26.59,39.00,22.70,-34.9,,"Weak / declining (2/10)",""
4146.SR,"جاز",17.67,potential,8,91,7.8,15.83,14.25,14.91,18.24,12.02,-3.1,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
4147.SR,"سي جي إس",6.64,stage1,0,0,0.0,7.51,7.98,,10.95,6.39,-39.4,,"Weak / declining (0/10)",""
4148.SR,"الوسائل الصناعية",2.70,stage4,0,40,-26.0,2.74,2.98,3.16,4.13,2.48,-34.6,,"Weak / declining (0/10)",""
1831.SR,"مهارة",5.05,stage2,9,89,27.8,5.07,4.9,4.74,5.47,3.48,-7.7,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
1832.SR,"صدر",2.75,stage1,5,53,-9.2,2.69,2.68,2.74,3.17,2.36,-13.2,,"Basing (5/10)",""
1833.SR,"الموارد",102.00,stage2,9,81,0.3,95.86,91.31,93.8,111.53,73.00,-8.5,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
1834.SR,"سماسكو",6.30,stage2,9,83,1.6,6.05,5.67,5.7,6.59,4.89,-4.4,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
1835.SR,"تمكين",45.86,stage1,1,49,-18.1,45.52,48.39,50.61,62.90,43.20,-27.1,,"Weak / declining (1/10)",""
4270.SR,"طباعة وتغليف",7.33,stage1,1,2,-44.3,7.31,7.63,8.17,13.87,6.19,-47.2,,"Weak / declining (1/10)",""
6004.SR,"كاتريون",74.85,stage1,1,18,-37.8,74.34,75.24,79.48,126.40,67.50,-40.8,,"Weak / declining (1/10)",""
2190.SR,"سيسكو القابضة",33.74,potential,7,60,-4.0,35.09,32.04,32.62,38.38,25.30,-12.1,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, Price > 50MA, RS Rating ≥ 70 (60)",""
4031.SR,"الخدمات الأرضية",31.04,stage4,0,8,-39.8,31.46,33.38,35.85,51.70,29.26,-40.0,,"Weak / declining (0/10)",""
4040.SR,"سابتكو",11.23,potential,6,36,-22.7,11.23,10.24,10.69,15.00,8.00,-25.1,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Within 25% of 52W high, RS Rating ≥ 70 (36)",""
4260.SR,"بدجت السعودية",30.20,stage4,0,1,-44.7,34.34,40.9,44.09,59.21,30.00,-49.0,,"Weak / declining (0/10)",""
4261.SR,"ذيب",23.30,stage4,0,2,-47.1,25.5,30.92,33.75,45.17,23.06,-48.4,,"Weak / declining (0/10)",""
4262.SR,"لومي",32.70,stage4,0,3,-47.4,35.13,40.69,45.15,65.00,31.82,-49.7,,"Weak / declining (0/10)",""
4263.SR,"سال",180.10,potential,8,74,-1.6,172.11,168.36,169.44,190.40,148.20,-5.4,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 25%+ above 52W low",""
4264.SR,"طيران ناس",55.70,stage1,1,44,-28.9,53.54,56.57,60.93,82.60,48.20,-32.6,,"Weak / declining (1/10)",""
4265.SR,"شري",23.96,stage1,1,0,0.0,25,25.76,,31.68,22.42,-24.4,,"Weak / declining (1/10)",""
1213.SR,"نسيج",31.88,stage1,3,13,-70.2,24.08,26.7,34.8,110.80,20.00,-71.2,,"Weak / declining (3/10)",""
2130.SR,"صدق",17.20,stage1,6,86,-47.3,14.49,12.42,14.82,35.70,9.16,-51.8,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA, Within 25% of 52W high",""
2340.SR,"ارتيكس",12.30,potential,7,76,-6.7,10.74,10.51,11,14.78,9.01,-16.8,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA",""
4011.SR,"لازوردي",11.11,stage4,1,35,-17.3,11.23,11.5,11.71,13.89,10.90,-20.0,,"Weak / declining (1/10)",""
4012.SR,"الأصيل",3.67,potential,6,51,-12.0,3.69,3.59,3.58,4.24,3.18,-13.4,,"Near Stage 2 (6/10) | Missing: 200MA trending up, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (51)",""
4180.SR,"مجموعة فتيحي",2.47,stage1,1,16,-30.8,2.47,2.63,2.75,3.75,2.28,-34.1,,"Weak / declining (1/10)",""
1810.SR,"سيرا",21.06,stage4,0,33,-23.5,22.19,24.8,26.76,34.59,20.62,-39.1,,"Weak / declining (0/10)",""
1820.SR,"بان",2.05,potential,6,68,-14.9,1.99,1.89,1.93,2.69,1.64,-23.8,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (68)",""
1830.SR,"لجام للرياضة",78.30,stage4,0,4,-44.1,80.46,89.27,99.29,151.70,75.70,-48.4,,"Weak / declining (0/10)",""
4170.SR,"شمس",17.50,potential,7,93,-5.9,16.5,14.47,14.74,24.40,10.50,-28.3,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Within 25% of 52W high",""
4290.SR,"الخليج للتدريب",15.20,stage4,0,6,-41.3,15.42,17.69,19.69,29.38,14.53,-48.3,,"Weak / declining (0/10)",""
4291.SR,"الوطنية للتعليم",129.50,stage1,2,48,-22.6,124.22,125.32,134.39,183.00,105.80,-29.2,,"Weak / declining (2/10)",""
4292.SR,"عطاء",51.90,stage4,0,33,-21.5,52.33,54.54,57.12,70.60,49.38,-26.5,,"Weak / declining (0/10)",""
6002.SR,"هرفي للأغذية",14.94,stage4,0,21,-36.5,14.97,14.99,16.17,26.36,12.90,-43.3,,"Weak / declining (0/10)",""
6012.SR,"ريدان",14.98,stage1,1,1,-51.5,14.56,18.38,21.16,32.40,13.00,-53.8,,"Weak / declining (1/10)",""
6013.SR,"التطويرية الغذائية",99.80,stage1,2,62,-7.2,92.71,97.6,106.01,149.70,82.10,-33.3,,"Weak / declining (2/10)",""
6014.SR,"الآمار",39.94,stage4,0,17,-27.5,41.65,42.1,43.51,57.60,37.68,-30.7,,"Weak / declining (0/10)",""
6015.SR,"أمريكانا (شركة أجنبية)",2.09,potential,8,70,-7.9,1.98,1.86,1.89,2.43,1.62,-14.0,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
6016.SR,"برغرايززر",7.68,stage4,0,38,-26.0,7.78,8.28,8.69,11.31,7.10,-32.1,,"Weak / declining (0/10)",""
6017.SR,"جاهز",13.65,stage1,2,24,-50.5,13.4,13.91,15.28,28.46,10.72,-52.0,,"Weak / declining (2/10)",""
6018.SR,"الأندية للرياضة",7.03,stage1,1,0,0.0,6.93,7.51,8.14,13.46,6.33,-47.8,,"Weak / declining (1/10)",""
6019.SR,"المسار الشامل",23.61,stage1,4,0,0.0,22.19,22.53,,28.18,18.33,-16.2,,"Basing (4/10)",""
4070.SR,"تهامة",18.20,stage1,5,66,-37.8,15.75,15.49,17.87,31.00,13.90,-41.3,,"Basing (5/10)",""
4071.SR,"العربية",90.20,stage4,1,18,-14.9,95.95,110.18,110.66,131.60,79.70,-31.5,,"Weak / declining (1/10)",""
4072.SR,"مجموعة إم بي سي",22.85,stage4,0,7,-35.4,24.56,27.46,29.03,38.00,22.78,-39.9,,"Weak / declining (0/10)",""
4210.SR,"الأبحاث والإعلام",71.00,stage4,0,1,-62.9,76.84,94.96,112.64,202.10,70.50,-64.9,,"Weak / declining (0/10)",""
4003.SR,"إكسترا",72.30,stage4,1,33,-19.6,76.76,81.74,83.83,93.50,72.00,-22.7,,"Weak / declining (1/10)",""
4008.SR,"ساكو",23.80,stage1,1,31,-18.8,23.52,24.77,25.96,33.34,21.01,-28.6,,"Weak / declining (1/10)",""
4050.SR,"ساسكو",44.14,stage4,0,11,-23.6,47.54,51.33,54.76,73.45,41.74,-39.9,,"Weak / declining (0/10)",""
4051.SR,"باعظيم",5.66,stage4,2,74,-4.1,5.67,5.84,5.99,7.10,4.90,-20.3,,"Weak / declining (2/10)",""
4190.SR,"جرير",16.76,stage2,10,95,32.7,15.77,14.43,14.2,16.93,12.26,-1.0,NEAR HIGH,"Textbook Stage 2 (10/10)",""
4191.SR,"أبو معطي",42.90,stage1,4,81,5.0,43.04,43.59,44.54,53.95,33.24,-20.5,,"Basing (4/10)",""
4192.SR,"السيف غاليري",6.83,stage1,5,60,-4.7,6.91,6.6,6.61,7.30,6.11,-6.4,,"Basing (5/10)",""
4193.SR,"نايس ون",14.04,stage1,1,8,-59.3,13.86,14.91,16.86,35.28,11.43,-60.2,,"Weak / declining (1/10)",""
4194.SR,"محطة البناء",44.66,stage1,1,0,0.0,43.84,48.55,53.13,93.00,40.48,-52.0,,"Weak / declining (1/10)",""
4240.SR,"سينومي ريتيل",13.91,stage4,0,2,-58.1,14.23,16.03,17.85,35.38,12.24,-60.7,,"Weak / declining (0/10)",""
4001.SR,"أسواق ع العثيم",5.86,stage4,0,32,-24.8,5.95,6.13,6.42,7.95,5.75,-26.3,,"Weak / declining (0/10)",""
4006.SR,"أسواق المزرعة",13.13,stage1,1,30,-26.4,12.98,13.37,14.03,18.59,11.82,-29.4,,"Weak / declining (1/10)",""
4061.SR,"أنعام القابضة",12.43,stage3,4,58,-22.9,11.03,11.18,11.98,17.52,9.31,-29.1,,"Basing (4/10)",""
4160.SR,"ثمار",36.04,stage1,3,75,0.5,33.67,34.88,36.47,50.85,28.90,-29.1,,"Weak / declining (3/10)",""
4161.SR,"بن داود",4.88,stage4,2,45,-21.2,4.96,4.82,4.97,6.69,4.10,-27.1,,"Weak / declining (2/10)",""
4162.SR,"المنجم",61.80,potential,7,60,-21.8,62.03,55.36,55.72,79.50,47.00,-22.3,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, Price > 50MA, RS Rating ≥ 70 (60)",""
4163.SR,"الدواء",43.50,stage4,0,4,-45.1,46.03,48.98,52.41,80.05,43.00,-45.7,,"Weak / declining (0/10)",""
4164.SR,"النهدي",93.00,stage4,0,17,-27.9,97.55,99.09,102.63,132.10,91.00,-29.6,,"Weak / declining (0/10)",""
2050.SR,"مجموعة صافولا",28.58,stage2,9,85,6.6,28,25.2,25.24,30.30,20.45,-5.7,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
2100.SR,"وفرة",23.38,potential,6,65,-22.3,20.73,20.72,21.93,30.70,17.22,-23.8,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA, RS Rating ≥ 70 (65)",""
2270.SR,"سدافكو",219.60,stage1,1,45,-21.4,218.09,220.63,231.42,297.20,187.00,-26.1,,"Weak / declining (1/10)",""
2280.SR,"المراعي",45.48,potential,6,56,-5.5,44.6,43.62,44.58,54.05,38.18,-15.9,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (56)",""
2281.SR,"تنمية",56.65,stage4,2,12,-40.3,59.8,58.32,61.73,98.00,44.60,-42.2,,"Weak / declining (2/10)",""
2282.SR,"نقي",54.80,potential,7,76,1.1,53.52,54.71,54.61,64.80,49.06,-15.4,,"Near Stage 2 (7/10) | Missing: 50MA > 150MA, 50MA > 200MA, 25%+ above 52W low",""
2283.SR,"المطاحن الأولى",54.50,stage2,8,62,-3.2,52.92,51.57,51.56,60.20,45.10,-9.5,,"Strong Stage 2 (8/10) | Missing: 25%+ above 52W low, RS Rating ≥ 70 (62)",""
2284.SR,"المطاحن الحديثة",28.72,stage1,4,56,-15.1,28.62,28.16,29.39,35.72,24.90,-19.6,,"Basing (4/10)",""
2285.SR,"المطاحن العربية",48.02,stage2,10,89,1.8,45.75,41.21,41.21,50.00,35.60,-4.0,,"Textbook Stage 2 (10/10)",""
2286.SR,"المطاحن الرابعة",4.16,stage2,9,79,1.5,4.14,3.85,3.83,4.42,3.45,-5.9,,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
2287.SR,"إنتاج",24.59,stage4,0,7,-44.9,25.37,27.4,30.07,45.70,23.70,-46.2,,"Weak / declining (0/10)",""
2288.SR,"نفوذ",7.39,stage4,0,5,-44.6,7.61,8.55,9.31,13.98,7.21,-47.1,,"Weak / declining (0/10)",""
4080.SR,"سناد القابضة",8.85,stage1,3,46,-23.0,8.94,8.67,9.01,11.80,7.58,-25.0,,"Weak / declining (3/10)",""
6001.SR,"حلواني إخوان",32.74,stage1,2,39,-25.1,31.55,31.84,33.2,47.76,27.00,-31.4,,"Weak / declining (2/10)",""
6010.SR,"نادك",15.82,stage4,0,21,-26.8,16.33,17.29,18.08,22.70,15.54,-30.3,,"Weak / declining (0/10)",""
6020.SR,"جاكو",13.07,stage1,1,31,-23.2,12.42,14.05,14.94,19.55,11.68,-33.1,,"Weak / declining (1/10)",""
6040.SR,"تبوك الزراعية",7.01,stage1,2,17,-37.0,6.39,6.91,7.52,11.94,5.80,-41.3,,"Weak / declining (2/10)",""
6050.SR,"الأسماك",79.00,stage3,5,98,-22.7,47.27,51.14,59.6,107.00,38.16,-26.2,,"Basing (5/10)",""
6060.SR,"الشرقية للتنمية",15.09,stage3,6,81,-13.5,12.69,13.12,13.79,18.30,11.50,-17.5,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 150MA, 50MA > 200MA",""
6070.SR,"الجوف",43.90,stage4,2,53,-1.1,43.94,46.76,46.25,53.90,40.74,-18.6,,"Weak / declining (2/10)",""
6090.SR,"جازادكو",8.44,stage1,2,33,-25.1,8.25,8.37,8.76,11.50,7.55,-26.6,,"Weak / declining (2/10)",""
2140.SR,"أيان",11.16,stage1,2,49,-19.5,10.94,11.38,11.9,14.60,10.15,-23.6,,"Weak / declining (2/10)",""
2230.SR,"الكيميائية",8.18,stage2,9,87,7.5,8.43,7.73,7.64,8.98,6.06,-8.9,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
4002.SR,"المواساة",63.75,stage4,1,38,-20.0,65.58,67.39,68.91,80.70,58.65,-21.0,,"Weak / declining (1/10)",""
4004.SR,"دله الصحية",109.80,stage4,0,35,-13.9,112.54,118.42,124.6,157.30,90.00,-30.2,,"Weak / declining (0/10)",""
4005.SR,"رعاية",103.60,stage4,0,6,-38.0,105.02,127.61,136.61,183.50,94.90,-43.5,,"Weak / declining (0/10)",""
4007.SR,"الحمادي",27.02,stage1,3,30,-28.4,26.87,26.73,28.13,38.70,23.42,-30.2,,"Weak / declining (3/10)",""
4009.SR,"السعودي الألماني الصحية",31.86,stage4,0,8,-47.1,33.35,34.12,37.52,60.70,28.66,-47.5,,"Weak / declining (0/10)",""
4013.SR,"سليمان الحبيب",212.00,stage4,1,20,-19.5,219.26,241.04,246.5,281.20,210.10,-24.6,,"Weak / declining (1/10)",""
4014.SR,"دار المعدات",29.38,stage4,0,33,-24.0,30.34,31.04,32.48,41.00,26.00,-28.3,,"Weak / declining (0/10)",""
4017.SR,"فقيه الصحية",36.72,potential,7,65,-9.7,36.39,34.56,35.9,42.84,27.20,-14.3,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, RS Rating ≥ 70 (65)",""
4018.SR,"الموسى",119.00,stage4,0,22,-27.9,121.74,141.75,152.22,212.00,110.00,-43.9,,"Weak / declining (0/10)",""
4019.SR,"اس ام سي للرعاية الصحية",16.75,stage4,0,24,-24.1,17.09,18.39,18.66,23.10,16.56,-27.5,,"Weak / declining (0/10)",""
4021.SR,"المركز الكندي الطبي",5.70,stage1,1,56,-17.0,5.6,5.94,6.7,9.30,5.18,-38.7,,"Weak / declining (1/10)",""
2070.SR,"الدوائية",28.26,stage1,5,72,11.8,29.1,28.8,28.91,33.12,24.00,-14.7,,"Basing (5/10)",""
4015.SR,"جمجوم فارما",155.00,potential,6,66,-11.4,156.91,146.88,148.6,181.30,125.00,-14.5,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (66)",""
4016.SR,"أفالون فارما",60.50,stage1,2,59,-13.4,59.92,61.31,64.22,79.09,53.89,-23.5,,"Weak / declining (2/10)",""
1010.SR,"الرياض",19.91,stage1,3,48,-6.8,20.44,20.73,20.56,22.41,18.98,-11.2,,"Weak / declining (3/10)",""
1020.SR,"الجزيرة",11.61,stage1,3,57,-8.3,11.61,11.58,11.76,13.31,10.81,-12.8,,"Weak / declining (3/10)",""
1030.SR,"الإستثمار",13.42,stage1,5,59,-8.0,13.37,13.33,13.38,14.81,12.26,-9.4,,"Basing (5/10)",""
