Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
2270.SR,"سدافكو",221.30,stage1,1,39,-16.3,215.17,223.68,235.62,297.20,190.50,-25.5,,"Weak / declining (1/10)",""
2280.SR,"المراعي",45.30,stage1,5,50,-9.6,43.74,43.59,44.87,54.05,41.12,-16.2,,"Basing (5/10)",""
2281.SR,"تنمية",61.00,stage1,3,36,-34.5,61.27,58.97,63.92,98.90,47.80,-38.3,,"Weak / declining (3/10)",""
2282.SR,"نقي",54.00,stage1,4,61,5.3,52.96,54.75,54.46,64.80,49.30,-16.7,,"Basing (4/10)",""
2283.SR,"المطاحن الأولى",52.80,stage1,5,64,4.5,53.85,51.15,51.39,60.20,46.12,-12.3,,"Basing (5/10)",""
2284.SR,"المطاحن الحديثة",29.00,stage1,3,42,-6.0,28.45,28.57,29.67,35.72,25.60,-18.8,,"Weak / declining (3/10)",""
2285.SR,"المطاحن العربية",48.04,potential,8,88,24.0,43.03,40.19,40.55,50.00,36.64,-3.9,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
2286.SR,"المطاحن الرابعة",4.26,potential,8,82,23.1,4,3.78,3.79,4.42,3.46,-3.6,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 25%+ above 52W low",""
2287.SR,"إنتاج",25.58,stage4,0,8,-36.9,25.91,28.83,31.43,45.70,24.52,-44.0,,"Weak / declining (0/10)",""
2288.SR,"نفوذ",7.67,stage4,0,6,-36.1,7.91,9.1,9.71,13.98,7.38,-45.1,,"Weak / declining (0/10)",""
4080.SR,"سناد القابضة",9.22,stage1,5,65,-7.7,8.91,8.75,9.17,11.80,7.65,-21.9,,"Basing (5/10)",""
6001.SR,"حلواني إخوان",31.00,stage4,0,25,-22.5,31.36,32.25,33.9,47.76,28.50,-35.1,,"Weak / declining (0/10)",""
6010.SR,"نادك",16.95,stage1,1,38,-11.7,16.71,17.66,18.58,22.70,15.99,-25.3,,"Weak / declining (1/10)",""
6020.SR,"جاكو",12.40,stage4,0,14,-21.7,12.91,14.59,15.43,19.55,11.91,-36.6,,"Weak / declining (0/10)",""
6040.SR,"تبوك الزراعية",6.25,stage4,0,8,-37.4,6.52,7.18,7.86,11.94,5.80,-47.7,,"Weak / declining (0/10)",""
6050.SR,"الأسماك",39.74,stage4,0,2,-56.2,41.86,53.7,63.21,107.00,38.54,-62.9,,"Weak / declining (0/10)",""
6060.SR,"الشرقية للتنمية",12.37,stage4,0,27,-16.9,12.49,13.33,14.13,18.30,12.16,-32.4,,"Weak / declining (0/10)",""
6070.SR,"الجوف",42.78,stage1,5,39,-0.4,46.79,46.7,46.56,53.90,40.92,-20.6,,"Basing (5/10)",""
6090.SR,"جازادكو",8.20,stage4,0,38,-20.2,8.49,8.52,8.99,11.50,7.63,-28.7,,"Weak / declining (0/10)",""
2140.SR,"أيان",11.04,stage1,2,38,-8.0,10.9,11.73,12.03,14.60,10.32,-24.4,,"Weak / declining (2/10)",""
2230.SR,"الكيميائية",8.68,stage2,10,85,24.0,8.3,7.58,7.47,8.98,6.10,-3.3,,"Textbook Stage 2 (10/10)",""
4002.SR,"المواساة",66.50,stage4,2,57,-6.1,68.36,68.16,69.72,80.70,62.05,-17.6,,"Weak / declining (2/10)",""
4004.SR,"دله الصحية",104.90,stage4,0,36,-12.4,119.83,121.2,126.81,157.30,99.00,-33.3,,"Weak / declining (0/10)",""
4005.SR,"رعاية",106.30,stage4,0,6,-33.2,114.76,133.31,142.76,183.50,98.15,-42.1,,"Weak / declining (0/10)",""
4007.SR,"الحمادي",28.60,stage1,2,47,-21.5,26.56,26.97,28.66,38.80,24.38,-26.3,,"Weak / declining (2/10)",""
4009.SR,"السعودي الألماني الصحية",33.46,stage4,1,15,-37.7,35.66,35.23,39.84,60.70,30.00,-44.9,,"Weak / declining (1/10)",""
4013.SR,"سليمان الحبيب",218.10,stage4,1,32,-16.4,233.98,245.97,249.9,281.20,217.80,-22.4,,"Weak / declining (1/10)",""
4014.SR,"دار المعدات",30.76,stage4,1,49,-10.8,30.82,31.57,33.16,41.00,26.98,-25.0,,"Weak / declining (1/10)",""
4017.SR,"فقيه الصحية",36.66,potential,6,66,-8.7,35.57,34.59,36.21,43.30,29.00,-15.3,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA, RS Rating ≥ 70 (66)",""
4018.SR,"الموسى",119.20,stage4,0,14,-21.2,128.64,148.77,156.81,212.00,117.20,-43.8,,"Weak / declining (0/10)",""
4019.SR,"اس ام سي للرعاية الصحية",17.04,stage4,0,0,0.0,17.83,18.8,18.87,24.38,16.71,-30.1,,"Weak / declining (0/10)",""
4021.SR,"المركز الكندي الطبي",5.70,stage1,1,55,-14.2,5.66,6.4,6.81,9.30,5.31,-38.7,,"Weak / declining (1/10)",""
2070.SR,"الدوائية",28.80,potential,7,79,25.1,30.12,28.79,28.87,33.12,22.88,-13.0,,"Near Stage 2 (7/10) | Missing: Price > 200MA, 150MA > 200MA, Price > 50MA",""
4015.SR,"جمجوم فارما",155.50,potential,7,71,-1.8,154.45,145.71,148.03,181.30,130.40,-14.2,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low",""
4016.SR,"أفالون فارما",59.05,stage4,0,41,-11.8,59.37,62.43,65.21,79.09,55.54,-25.3,,"Weak / declining (0/10)",""
1010.SR,"الرياض",20.04,stage1,5,50,-1.4,20.94,20.61,20.49,22.41,19.23,-10.6,,"Basing (5/10)",""
1020.SR,"الجزيرة",11.48,stage4,2,47,-8.0,11.63,11.57,11.79,13.31,10.82,-13.7,,"Weak / declining (2/10)",""
1030.SR,"الإستثمار",13.48,potential,6,58,-6.3,13.41,13.3,13.4,14.81,12.70,-9.0,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (58)",""
1050.SR,"بي اس اف",18.86,potential,8,72,8.6,19.49,18.34,18.11,20.99,15.82,-10.1,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
1060.SR,"الأول",33.64,potential,6,63,5.3,34.92,33.93,33.39,37.92,30.28,-11.3,,"Near Stage 2 (6/10) | Missing: Price > 150MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (63)",""
1080.SR,"العربي",21.04,stage4,2,60,0.1,21.54,21.53,22.14,26.26,19.97,-19.9,,"Weak / declining (2/10)",""
1120.SR,"الراجحي",66.75,stage1,5,67,9.8,68.81,67.79,67.73,73.40,60.07,-9.1,,"Basing (5/10)",""
1140.SR,"البلاد",24.31,stage4,1,44,-0.9,25.28,25.65,26.27,30.16,23.76,-19.4,,"Weak / declining (1/10)",""
1150.SR,"الإنماء",24.01,potential,8,76,13.9,24.19,22.73,22.43,25.53,20.18,-6.0,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
1180.SR,"الأهلي",39.34,stage1,6,74,15.9,40.34,40.12,39.43,45.24,33.70,-13.0,,"Near Stage 2 (6/10) | Missing: Price > 150MA, Price > 200MA, Price > 50MA, 25%+ above 52W low",""
1111.SR,"مجموعة تداول",136.40,stage4,0,26,-15.3,138.75,147.91,158.88,215.00,131.60,-36.6,,"Weak / declining (0/10)",""
1182.SR,"أملاك",9.63,stage4,0,44,-6.0,10.04,10.75,11.31,13.90,9.62,-30.7,,"Weak / declining (0/10)",""
1183.SR,"سهل",15.18,stage4,0,53,-8.8,15.27,16.07,17.33,24.90,13.94,-39.0,,"Weak / declining (0/10)",""
2120.SR,"متطورة",17.30,stage1,2,34,-28.9,16.72,16.94,18.7,29.18,14.83,-40.7,,"Weak / declining (2/10)",""
4081.SR,"النايفات",9.92,stage4,0,22,-18.7,9.96,11.21,11.68,14.18,9.75,-30.0,,"Weak / declining (0/10)",""
4082.SR,"مرنة",7.96,stage4,0,13,-29.6,8.32,9.09,9.51,12.73,7.96,-37.5,,"Weak / declining (0/10)",""
4083.SR,"تسهيل",38.52,stage4,0,7,-26.0,43.42,48.82,50.76,62.12,38.52,-38.0,,"Weak / declining (0/10)",""
4084.SR,"دراية",23.29,stage1,1,51,-5.9,22.56,24.7,25.6,31.78,21.26,-26.7,,"Weak / declining (1/10)",""
4130.SR,"درب السعودية",2.12,stage1,1,12,-34.2,2.11,2.19,2.36,3.69,1.89,-42.5,,"Weak / declining (1/10)",""
4280.SR,"المملكة",15.37,stage2,10,98,85.6,11.43,9.38,8.94,15.94,7.06,-3.6,,"Textbook Stage 2 (10/10)",""
8010.SR,"التعاونية",148.10,stage2,9,80,4.6,135.99,129.75,129.9,161.00,113.70,-8.0,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8012.SR,"جزيرة تكافل",11.40,stage1,2,45,-10.1,11.39,11.43,11.68,14.00,10.84,-18.6,,"Weak / declining (2/10)",""
8020.SR,"ملاذ للتأمين",8.85,stage4,0,17,-29.2,8.96,9.36,10.21,14.00,8.53,-36.8,,"Weak / declining (0/10)",""
8030.SR,"ميدغلف للتأمين",14.72,potential,6,33,-16.8,14.42,13.91,14.39,20.75,11.07,-29.1,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Within 25% of 52W high, RS Rating ≥ 70 (33)",""
8040.SR,"متكاملة",8.73,stage4,0,7,-38.1,8.95,10.13,11.02,17.00,8.56,-48.6,,"Weak / declining (0/10)",""
8050.SR,"سلامة",7.74,stage4,0,9,-32.7,7.9,8.67,9.44,14.34,7.56,-46.0,,"Weak / declining (0/10)",""
8060.SR,"ولاء",9.97,stage1,1,14,-41.2,9.89,10.47,10.79,18.10,8.94,-44.9,,"Weak / declining (1/10)",""
8070.SR,"الدرع العربي",12.25,stage3,3,50,-13.7,11.44,11.44,11.89,16.58,10.50,-26.1,,"Weak / declining (3/10)",""
8100.SR,"سايكو",9.72,stage1,1,10,-32.5,9.29,10.51,11.23,15.89,8.43,-38.8,,"Weak / declining (1/10)",""
8120.SR,"إتحاد الخليج الأهلية",12.24,potential,8,74,-17.1,11.48,10.91,11.32,15.64,9.49,-21.7,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8150.SR,"أسيج",5.90,stage4,0,3,-49.7,6.19,7.17,8.04,12.98,5.79,-54.5,,"Weak / declining (0/10)",""
8160.SR,"التأمين العربية",8.40,stage1,1,26,-23.5,8.38,8.93,9.41,12.62,8.03,-33.4,,"Weak / declining (1/10)",""
8170.SR,"الاتحاد",6.09,stage4,0,2,-53.0,6.18,7.33,8.18,14.27,5.83,-57.3,,"Weak / declining (0/10)",""
8180.SR,"الصقر للتأمين",10.67,stage1,3,65,-6.9,10.62,10.13,10.74,15.10,8.90,-29.3,,"Weak / declining (3/10)",""
8190.SR,"المتحدة للتأمين",3.03,stage1,1,3,-56.1,3.03,3.39,3.77,7.61,2.82,-60.2,,"Weak / declining (1/10)",""
8200.SR,"الإعادة السعودية",26.00,stage4,0,39,-17.6,26.4,26.81,28.04,36.62,22.45,-29.0,,"Weak / declining (0/10)",""
8210.SR,"بوبا العربية",177.00,stage2,9,73,8.1,177.72,163.05,161.58,190.00,135.00,-6.8,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
8230.SR,"تكافل الراجحي",113.10,potential,8,85,1.3,109.29,93.85,99.41,132.80,70.85,-14.8,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8240.SR,"تشب",18.66,stage1,1,38,-18.6,18.65,20.48,22.61,33.20,16.17,-43.8,,"Weak / declining (1/10)",""
8250.SR,"جي آي جي",28.80,stage2,9,91,17.9,26.39,24.2,24.49,29.10,21.00,-1.0,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8260.SR,"الخليجية العامة",3.74,stage4,0,11,-35.6,3.81,3.97,4.19,6.60,3.66,-43.3,,"Weak / declining (0/10)",""
8280.SR,"ليفا",10.75,stage1,2,58,-4.2,10.49,10.74,11.27,14.47,9.54,-25.7,,"Weak / declining (2/10)",""
8300.SR,"الوطنية",13.10,stage1,3,37,-16.4,13.05,13,13.53,18.32,11.90,-28.5,,"Weak / declining (3/10)",""
8310.SR,"أمانة للتأمين",6.93,stage1,6,74,-9.9,6.33,6.13,6.48,9.27,5.30,-25.2,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA, Within 25% of 52W high",""
8311.SR,"عناية",11.90,stage2,9,97,38.4,10.48,8.6,8.66,12.42,6.66,-4.2,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8313.SR,"رسن",149.30,stage2,10,95,87.3,141.89,130.7,123.3,155.90,77.90,-4.2,,"Textbook Stage 2 (10/10)",""
7200.SR,"ام آي اس",184.00,stage2,10,89,38.5,178.46,168.47,161.53,199.70,126.00,-7.9,,"Textbook Stage 2 (10/10)",""
7201.SR,"بحر العرب",3.35,stage4,0,10,-31.9,3.51,3.89,4.22,5.78,3.25,-42.0,,"Weak / declining (0/10)",""
7202.SR,"سلوشنز",216.80,stage1,4,66,-13.3,216.76,215.42,224.06,272.00,175.00,-20.3,,"Basing (4/10)",""
7203.SR,"علم",699.00,stage1,3,58,-26.8,631.8,682.43,734.67,1033.60,518.50,-32.4,,"Weak / declining (3/10)",""
7204.SR,"توبي",6.60,stage4,0,10,-35.5,6.93,7.44,8.13,11.85,6.39,-44.3,,"Weak / declining (0/10)",""
7211.SR,"عزم",22.84,stage4,0,37,-20.0,23.08,24.01,24.43,33.88,21.60,-32.6,,"Weak / declining (0/10)",""
7010.SR,"اس تي سي",43.70,potential,7,71,4.5,43.16,43.02,43.19,45.38,41.48,-3.7,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 50MA > 200MA, 25%+ above 52W low",""
7020.SR,"إتحاد إتصالات",63.55,stage1,4,71,10.5,65.34,65.75,65.48,71.60,56.80,-11.2,,"Basing (4/10)",""
7030.SR,"زين السعودية",11.04,stage1,4,62,6.4,11.33,11.04,11.05,12.10,10.20,-8.8,,"Basing (4/10)",""
7040.SR,"قو للإتصالات",92.00,stage1,3,64,3.4,94.22,91.23,95.09,113.90,82.60,-19.2,,"Weak / declining (3/10)",""
2080.SR,"الغاز",77.35,stage1,3,63,6.0,81.01,83.18,82.75,95.75,68.65,-19.2,,"Weak / declining (3/10)",""
2081.SR,"الخريف",120.30,stage4,1,52,-11.3,120.59,123.84,128.18,157.20,111.90,-23.5,,"Weak / declining (1/10)",""
2082.SR,"أكوا",184.60,stage1,2,33,-24.6,177.46,180.82,190.72,274.80,156.60,-32.8,,"Weak / declining (2/10)",""
2083.SR,"مرافق",39.42,potential,8,83,-0.7,36.07,34.7,36.07,45.30,28.90,-13.0,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
2084.SR,"مياهنا",15.44,stage4,0,23,-29.8,16.16,17.13,18.79,28.14,14.55,-45.1,,"Weak / declining (0/10)",""
5110.SR,"السعودية للطاقة",16.54,potential,8,88,17.3,16.86,15.13,15.13,17.92,13.20,-7.7,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, Price > 50MA",""
4330.SR,"الرياض ريت",5.00,stage4,1,43,-6.5,5.03,5.04,5.09,5.82,4.92,-14.1,,"Weak / declining (1/10)",""
4331.SR,"الجزيرة ريت",10.98,stage4,1,32,-12.9,11.18,11.53,11.99,14.50,10.79,-24.3,,"Weak / declining (1/10)",""
4332.SR,"جدوى ريت الحرمين",4.99,stage3,4,43,-10.7,4.88,4.92,4.98,5.93,4.79,-15.9,,"Basing (4/10)",""
