Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
2330.SR,"المتقدمة",22.61,stage4,0,13,-26.7,24.82,25.47,27.34,38.64,21.55,-41.5,,"Weak / declining (0/10)",""
2350.SR,"كيان السعودية",4.98,stage1,3,64,10.3,5.42,5.25,5.26,6.41,4.48,-22.3,,"Weak / declining (3/10)",""
2360.SR,"الفخارية",16.53,stage1,1,6,-37.1,16.77,18.41,19.72,29.50,14.14,-44.0,,"Weak / declining (1/10)",""
3002.SR,"أسمنت نجران",5.69,stage4,0,19,-29.3,5.78,6.11,6.33,8.30,5.64,-31.4,,"Weak / declining (0/10)",""
3003.SR,"أسمنت المدينة",10.35,stage4,0,3,-39.7,11.38,12.18,12.44,17.43,10.25,-40.6,,"Weak / declining (0/10)",""
3004.SR,"أسمنت الشمالية",6.52,stage4,1,31,-18.3,6.77,6.92,7.07,8.65,6.50,-24.6,,"Weak / declining (1/10)",""
3005.SR,"أسمنت ام القرى",13.61,potential,6,61,-11.5,13.76,13,13,16.16,11.08,-15.8,,"Near Stage 2 (6/10) | Missing: 200MA trending up, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (61)",""
3007.SR,"الواحة",2.79,stage2,10,83,11.1,2.66,2.53,2.49,2.98,2.09,-6.4,,"Textbook Stage 2 (10/10)",""
3008.SR,"الكثيري",1.36,stage4,0,1,-36.0,1.59,1.84,1.88,2.28,1.35,-40.4,,"Weak / declining (0/10)",""
3010.SR,"أسمنت العربية",23.15,stage2,8,66,12.5,23.01,22.73,22.4,24.39,20.43,-5.1,,"Strong Stage 2 (8/10) | Missing: 25%+ above 52W low, RS Rating ≥ 70 (66)",""
3020.SR,"أسمنت اليمامة",24.08,stage4,1,28,-27.2,24.87,25.24,25.1,35.22,22.59,-31.6,,"Weak / declining (1/10)",""
3030.SR,"أسمنت السعودية",29.54,stage4,0,15,-22.7,30.8,33.13,33.96,41.58,29.48,-29.0,,"Weak / declining (0/10)",""
3040.SR,"أسمنت القصيم",45.16,potential,7,59,-0.4,45.06,43.65,43.22,48.74,40.50,-7.3,,"Near Stage 2 (7/10) | Missing: Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (59)",""
3050.SR,"أسمنت الجنوب",19.11,stage4,0,18,-26.8,19.64,21.2,21.7,28.00,18.98,-31.8,,"Weak / declining (0/10)",""
3060.SR,"أسمنت ينبع",14.98,stage1,3,42,-11.1,15.66,15.16,15.22,18.67,13.87,-19.8,,"Weak / declining (3/10)",""
3080.SR,"أسمنت الشرقية",26.24,potential,8,70,-6.7,25.82,24.58,24.51,28.88,21.95,-9.1,,"Strong Stage 2 (8/10) | Missing: 200MA trending up, 25%+ above 52W low",""
3090.SR,"أسمنت تبوك",7.50,stage4,0,22,-27.3,7.79,8.21,8.57,11.03,7.49,-32.0,,"Weak / declining (0/10)",""
3091.SR,"أسمنت الجوف",4.86,stage4,0,30,-27.5,4.96,5.33,5.68,7.34,4.68,-33.8,,"Weak / declining (0/10)",""
3092.SR,"أسمنت الرياض",22.31,stage4,0,26,-29.7,22.61,23.47,23.69,32.42,22.01,-31.2,,"Weak / declining (0/10)",""
1212.SR,"أسترا الصناعية",127.90,stage4,2,37,-9.2,131.72,139.32,139.2,156.80,120.30,-18.4,,"Weak / declining (2/10)",""
1214.SR,"شاكر",13.03,stage4,0,1,-42.0,13.98,15.78,16.75,24.07,12.87,-45.9,,"Weak / declining (0/10)",""
1302.SR,"بوان",35.30,stage4,0,7,-33.1,40.82,43.85,45.81,61.85,35.22,-42.9,,"Weak / declining (0/10)",""
1303.SR,"صناعات كهربائية",13.09,stage1,6,85,49.1,15.17,15.03,14.15,19.90,8.50,-34.2,,"Near Stage 2 (6/10) | Missing: Price > 150MA, Price > 200MA, Price > 50MA, Within 25% of 52W high",""
2040.SR,"الخزف السعودي",24.06,stage4,0,25,-20.0,26.39,27.45,27.78,33.38,24.06,-27.9,,"Weak / declining (0/10)",""
2110.SR,"الكابلات السعودية",158.50,potential,8,83,17.7,163.75,159.15,154.37,190.60,124.80,-16.8,,"Strong Stage 2 (8/10) | Missing: Price > 150MA, Price > 50MA",""
2160.SR,"أميانتيت",12.52,stage4,0,4,-37.6,13.46,14.28,15.16,22.58,12.01,-44.6,,"Weak / declining (0/10)",""
2320.SR,"البابطين",57.65,stage1,5,62,4.2,66.14,65.9,65.84,74.60,53.00,-22.7,,"Basing (5/10)",""
2370.SR,"مسك",31.02,stage2,9,78,-3.1,32.42,27.29,26.73,35.20,18.21,-11.9,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
4110.SR,"باتك",2.03,stage1,3,43,-9.7,2.15,2.12,2.12,2.40,1.87,-15.4,,"Weak / declining (3/10)",""
4140.SR,"صادرات",2.33,potential,7,81,9.9,2.36,2.4,2.31,2.98,1.77,-21.8,,"Near Stage 2 (7/10) | Missing: Price > 150MA, 50MA > 150MA, Price > 50MA",""
4141.SR,"العمران",20.45,stage4,0,37,-20.9,20.93,22.17,23.45,33.70,19.34,-39.3,,"Weak / declining (0/10)",""
4142.SR,"كابلات الرياض",108.20,stage4,0,34,-19.6,117.72,121.23,123.77,143.80,106.10,-24.8,,"Weak / declining (0/10)",""
4143.SR,"تالكو",30.76,stage4,1,29,-22.1,33.75,33.7,34.7,43.40,28.00,-29.1,,"Weak / declining (1/10)",""
4144.SR,"رؤوم",70.20,stage2,10,84,23.6,70.19,66.47,64.79,78.90,53.00,-11.0,,"Textbook Stage 2 (10/10)",""
4145.SR,"أو جي سي",24.22,stage1,1,19,-25.8,24.26,24.97,25.82,38.44,22.70,-37.0,,"Weak / declining (1/10)",""
4146.SR,"جاز",15.93,potential,7,82,-9.8,16.16,14.44,14.87,18.24,12.02,-12.7,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA",""
4147.SR,"سي جي إس",6.44,stage1,0,0,0.0,7.21,7.77,,10.95,6.39,-41.2,,"Weak / declining (0/10)",""
4148.SR,"الوسائل الصناعية",2.93,stage1,2,37,-20.2,2.77,2.92,3.08,4.13,2.48,-29.1,,"Weak / declining (2/10)",""
1831.SR,"مهارة",5.27,stage2,10,94,44.6,5.17,4.94,4.83,5.57,3.48,-5.4,,"Textbook Stage 2 (10/10)",""
1832.SR,"صدر",2.51,stage4,1,43,-12.0,2.64,2.67,2.71,3.17,2.36,-20.8,,"Weak / declining (1/10)",""
1833.SR,"الموارد",109.90,stage2,9,93,14.9,100.77,92.08,94.45,111.53,73.00,-1.5,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
1834.SR,"سماسكو",6.19,stage2,10,75,0.8,6.15,5.76,5.7,6.59,4.89,-6.1,,"Textbook Stage 2 (10/10)",""
1835.SR,"تمكين",48.00,stage1,2,54,-8.9,46.16,47.74,49.64,62.90,43.20,-23.7,,"Weak / declining (2/10)",""
4270.SR,"طباعة وتغليف",6.89,stage4,0,6,-36.9,7.21,7.54,7.91,13.13,6.19,-47.5,,"Weak / declining (0/10)",""
6004.SR,"كاتريون",72.65,stage4,1,25,-35.7,74.78,74.72,77.61,117.80,67.50,-38.3,,"Weak / declining (1/10)",""
2190.SR,"سيسكو القابضة",35.52,stage2,9,86,8.3,35.45,32.51,32.61,38.38,25.30,-7.5,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
4031.SR,"الخدمات الأرضية",27.20,stage4,0,7,-43.8,30.52,32.45,34.49,51.10,27.10,-46.8,,"Weak / declining (0/10)",""
4040.SR,"سابتكو",10.89,potential,6,45,-16.4,11.28,10.4,10.54,14.40,8.00,-24.4,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, RS Rating ≥ 70 (45)",""
4260.SR,"بدجت السعودية",28.76,stage4,0,3,-46.5,32.11,39.03,42.03,59.21,28.46,-51.4,,"Weak / declining (0/10)",""
4261.SR,"ذيب",22.46,stage4,0,4,-45.4,24.16,29.34,32.18,44.60,22.46,-49.6,,"Weak / declining (0/10)",""
4262.SR,"لومي",30.08,stage4,0,2,-49.7,33.2,38.64,42.76,65.00,29.80,-53.7,,"Weak / declining (0/10)",""
4263.SR,"سال",164.60,stage1,3,57,-3.6,173.34,168.67,168.7,186.00,148.20,-11.5,,"Weak / declining (3/10)",""
4264.SR,"طيران ناس",50.20,stage4,0,37,-28.9,53.43,54.79,58.9,81.70,48.20,-38.6,,"Weak / declining (0/10)",""
4265.SR,"شري",22.79,stage1,0,0,0.0,23.87,25.46,,31.68,22.42,-28.1,,"Weak / declining (0/10)",""
1213.SR,"نسيج",23.77,stage4,0,1,-77.6,24.32,25.19,30.73,107.20,20.00,-77.8,,"Weak / declining (0/10)",""
2130.SR,"صدق",16.27,potential,7,78,-51.7,15.85,12.92,13.89,35.70,9.16,-54.4,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Within 25% of 52W high",""
2340.SR,"ارتيكس",11.95,potential,8,84,-3.0,11.33,10.66,10.97,14.78,9.01,-19.1,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
4011.SR,"لازوردي",10.99,stage4,1,47,-15.2,11.13,11.43,11.57,13.60,10.90,-19.2,,"Weak / declining (1/10)",""
4012.SR,"الأصيل",3.60,stage1,5,50,-6.5,3.67,3.63,3.57,4.10,3.18,-12.2,,"Basing (5/10)",""
4180.SR,"مجموعة فتيحي",2.39,stage4,0,27,-24.2,2.46,2.6,2.7,3.50,2.28,-31.7,,"Weak / declining (0/10)",""
1810.SR,"سيرا",20.87,stage4,0,35,-24.2,21.68,24.08,25.85,34.59,20.62,-39.7,,"Weak / declining (0/10)",""
1820.SR,"بان",2.03,potential,7,55,-18.2,2.04,1.92,1.92,2.66,1.64,-23.7,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, RS Rating ≥ 70 (55)",""
1830.SR,"لجام للرياضة",70.30,stage4,0,4,-50.1,77.85,85.84,93.74,151.70,69.75,-53.7,,"Weak / declining (0/10)",""
4170.SR,"شمس",15.26,potential,6,26,-18.5,16.61,14.92,14.55,24.40,10.50,-37.5,,"Near Stage 2 (6/10) | Missing: 200MA trending up, Price > 50MA, Within 25% of 52W high, RS Rating ≥ 70 (26)",""
4290.SR,"الخليج للتدريب",13.55,stage4,0,7,-43.3,14.86,17.05,18.66,29.38,13.53,-53.9,,"Weak / declining (0/10)",""
4291.SR,"الوطنية للتعليم",126.30,stage4,2,47,-24.9,126.46,123.4,131.46,183.00,105.80,-31.0,,"Weak / declining (2/10)",""
4292.SR,"عطاء",44.88,stage4,0,13,-29.8,49.69,53.02,55.43,70.60,42.00,-36.4,,"Weak / declining (0/10)",""
6002.SR,"هرفي للأغذية",13.30,stage4,0,6,-47.6,14.52,14.85,15.56,26.36,12.90,-49.5,,"Weak / declining (0/10)",""
6012.SR,"ريدان",13.16,stage4,0,2,-53.6,13.85,17.29,19.87,32.40,13.00,-59.4,,"Weak / declining (0/10)",""
6013.SR,"التطويرية الغذائية",93.15,stage4,0,69,-8.7,93.9,96.2,102.92,149.70,82.10,-37.8,,"Weak / declining (0/10)",""
6014.SR,"الآمار",37.46,stage4,0,17,-26.1,39.78,41.79,42.49,54.20,37.30,-30.9,,"Weak / declining (0/10)",""
6015.SR,"أمريكانا (شركة أجنبية)",2.10,stage2,10,71,-3.7,2.02,1.9,1.89,2.30,1.62,-8.7,,"Textbook Stage 2 (10/10)",""
6016.SR,"برغرايززر",7.10,stage4,0,30,-24.8,7.6,8.06,8.45,11.31,7.07,-37.2,,"Weak / declining (0/10)",""
6017.SR,"جاهز",11.97,stage4,0,3,-54.6,13.1,13.58,14.56,28.00,10.72,-57.3,,"Weak / declining (0/10)",""
6018.SR,"الأندية للرياضة",6.63,stage4,0,16,-45.7,6.85,7.31,7.83,13.46,6.33,-50.7,,"Weak / declining (0/10)",""
6019.SR,"المسار الشامل",23.06,stage1,5,0,0.0,22.81,22.5,,28.18,18.33,-18.2,,"Basing (5/10)",""
4070.SR,"تهامة",17.10,stage1,4,46,-40.0,16.47,15.51,17.01,30.89,13.90,-44.6,,"Basing (4/10)",""
4071.SR,"العربية",85.15,stage4,0,41,-11.3,91.23,106.74,109.1,131.60,79.70,-35.3,,"Weak / declining (0/10)",""
4072.SR,"مجموعة إم بي سي",21.11,stage4,0,13,-31.3,23.22,26.39,27.91,38.00,20.88,-44.4,,"Weak / declining (0/10)",""
4210.SR,"الأبحاث والإعلام",64.10,stage4,0,2,-65.9,72.88,87.75,103.59,199.00,60.80,-67.8,,"Weak / declining (0/10)",""
4003.SR,"إكسترا",67.90,stage4,0,26,-23.6,73.43,79.99,82.19,93.50,67.50,-27.4,,"Weak / declining (0/10)",""
4008.SR,"ساكو",22.24,stage4,0,43,-20.5,23.02,24.42,25.39,33.34,21.01,-33.3,,"Weak / declining (0/10)",""
4050.SR,"ساسكو",39.76,stage4,0,23,-21.2,45.72,50.06,52.91,73.45,39.50,-45.9,,"Weak / declining (0/10)",""
4051.SR,"باعظيم",5.51,stage4,1,63,-1.4,5.63,5.78,5.94,7.10,4.90,-22.4,,"Weak / declining (1/10)",""
4190.SR,"جرير",16.86,stage2,10,94,33.9,16.5,14.91,14.47,18.38,12.26,-8.3,,"Textbook Stage 2 (10/10)",""
4191.SR,"أبو معطي",41.08,stage1,6,84,15.8,43.26,43.51,44.25,53.95,33.24,-23.9,,"Near Stage 2 (6/10) | Missing: Price > 200MA, 150MA > 200MA, 50MA > 150MA, 50MA > 200MA",""
4192.SR,"السيف غاليري",6.59,stage1,4,57,-6.5,6.83,6.62,6.6,7.18,6.11,-8.2,,"Basing (4/10)",""
4193.SR,"نايس ون",12.46,stage4,0,4,-57.4,13.55,14.37,15.99,31.70,11.43,-60.7,,"Weak / declining (0/10)",""
4194.SR,"محطة البناء",42.32,stage4,0,0,0.0,44.25,47.38,50.78,93.00,40.48,-54.5,,"Weak / declining (0/10)",""
4240.SR,"سينومي ريتيل",12.40,stage4,0,2,-56.3,13.37,15.34,16.84,31.56,12.24,-60.7,,"Weak / declining (0/10)",""
4001.SR,"أسواق ع العثيم",5.21,stage4,0,17,-28.1,5.72,6.05,6.23,7.95,5.20,-34.5,,"Weak / declining (0/10)",""
4006.SR,"أسواق المزرعة",12.81,stage4,0,42,-22.3,12.95,13.24,13.72,17.97,11.82,-28.7,,"Weak / declining (0/10)",""
4061.SR,"أنعام القابضة",11.49,stage1,3,50,-21.5,11.36,11.19,11.69,17.52,9.31,-34.4,,"Weak / declining (3/10)",""
4160.SR,"ثمار",34.06,stage4,1,79,-12.6,34.35,34.62,35.9,50.85,28.90,-33.0,,"Weak / declining (1/10)",""
4161.SR,"بن داود",4.66,stage4,2,37,-20.3,4.86,4.82,4.9,6.10,4.10,-23.6,,"Weak / declining (2/10)",""
4162.SR,"المنجم",61.40,stage2,9,78,-5.8,62.52,56.18,55.76,70.45,47.00,-12.8,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
4163.SR,"الدواء",40.48,stage4,0,7,-44.5,44.13,47.87,50.54,76.85,40.40,-47.3,,"Weak / declining (0/10)",""
4164.SR,"النهدي",90.80,stage4,0,18,-27.3,94.42,98.59,100.36,132.10,89.75,-31.3,,"Weak / declining (0/10)",""
2050.SR,"مجموعة صافولا",26.00,stage2,9,70,7.2,28.07,25.52,25.28,30.30,20.45,-14.2,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
2100.SR,"وفرة",21.04,stage1,3,47,-18.8,21.07,20.87,21.54,29.76,17.22,-29.3,,"Weak / declining (3/10)",""
2270.SR,"سدافكو",206.80,stage4,1,48,-20.9,220.04,218.53,226.79,297.20,187.00,-30.4,,"Weak / declining (1/10)",""
2280.SR,"المراعي",45.80,potential,7,75,-1.6,45.87,43.9,44.33,54.05,38.18,-15.3,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low",""
2281.SR,"تنمية",60.00,stage1,5,19,-31.8,58.82,58.18,59.92,93.95,44.60,-36.1,,"Basing (5/10)",""
2282.SR,"نقي",56.50,stage3,6,85,12.8,54.63,54.73,54.74,64.80,49.06,-12.8,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 50MA > 150MA, 50MA > 200MA, 25%+ above 52W low",""
2283.SR,"المطاحن الأولى",51.90,potential,6,56,-8.7,52.44,51.96,51.47,57.10,45.10,-9.1,,"Near Stage 2 (6/10) | Missing: Price > 150MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (56)",""
2284.SR,"المطاحن الحديثة",28.50,stage1,3,56,-12.6,28.6,28.02,28.98,35.72,24.90,-20.2,,"Weak / declining (3/10)",""
2285.SR,"المطاحن العربية",46.30,stage2,9,88,4.4,46.68,41.91,41.52,50.00,35.60,-7.4,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
2286.SR,"المطاحن الرابعة",4.08,potential,8,72,2.5,4.16,3.89,3.85,4.42,3.45,-7.7,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
2287.SR,"إنتاج",27.62,stage1,2,43,-31.9,25.41,26.75,29.01,44.40,23.40,-37.8,,"Weak / declining (2/10)",""
2288.SR,"نفوذ",6.42,stage4,0,6,-46.9,7.24,8.21,8.92,13.00,6.40,-50.6,,"Weak / declining (0/10)",""
4080.SR,"سناد القابضة",8.21,stage4,1,40,-23.1,8.77,8.65,8.84,11.18,7.58,-26.6,,"Weak / declining (1/10)",""
6001.SR,"حلواني إخوان",31.24,stage4,0,38,-24.7,31.63,31.77,32.62,47.76,27.00,-34.6,,"Weak / declining (0/10)",""
6010.SR,"نادك",14.60,stage4,0,28,-27.1,16.09,17,17.57,22.70,14.50,-35.7,,"Weak / declining (0/10)",""
6020.SR,"جاكو",12.19,stage4,0,35,-23.2,12.43,13.7,14.51,19.55,11.68,-37.6,,"Weak / declining (0/10)",""
6040.SR,"تبوك الزراعية",6.80,stage1,2,37,-31.2,6.77,6.88,7.33,11.11,5.80,-38.8,,"Weak / declining (2/10)",""
6050.SR,"الأسماك",66.25,stage1,6,92,-25.9,53.77,51.29,57.43,97.95,38.16,-32.4,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA, Within 25% of 52W high",""
6060.SR,"الشرقية للتنمية",14.54,potential,7,77,-9.9,13.52,13.22,13.66,17.50,11.50,-16.9,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA",""
6070.SR,"الجوف",41.86,stage4,2,54,-3.3,42.81,46.71,45.86,53.90,40.74,-22.3,,"Weak / declining (2/10)",""
6090.SR,"جازادكو",8.06,stage4,0,44,-23.4,8.19,8.37,8.59,11.50,7.55,-29.9,,"Weak / declining (0/10)",""
2140.SR,"أيان",10.33,stage4,0,51,-16.3,10.86,11.17,11.71,14.08,10.15,-26.6,,"Weak / declining (0/10)",""
2230.SR,"الكيميائية",8.29,stage2,10,88,15.0,8.41,7.93,7.71,8.98,6.06,-7.7,,"Textbook Stage 2 (10/10)",""
4002.SR,"المواساة",59.65,stage4,1,32,-21.0,63.63,66.6,67.73,79.75,58.65,-25.2,,"Weak / declining (1/10)",""
4004.SR,"دله الصحية",105.70,stage4,0,34,-22.9,109.65,116.58,121.3,157.30,90.00,-32.8,,"Weak / declining (0/10)",""
4005.SR,"رعاية",105.20,stage4,0,14,-37.8,105.2,124.43,131.46,183.50,94.90,-42.7,,"Weak / declining (0/10)",""
4007.SR,"الحمادي",26.70,stage4,1,46,-25.9,27.32,26.62,27.54,36.96,23.42,-27.8,,"Weak / declining (1/10)",""
4009.SR,"السعودي الألماني الصحية",30.22,stage4,0,6,-47.8,32.27,33.88,35.66,60.15,28.66,-49.8,,"Weak / declining (0/10)",""
4013.SR,"سليمان الحبيب",214.40,stage4,1,40,-17.2,216.26,237.07,242.19,281.20,210.10,-23.8,,"Weak / declining (1/10)",""
4014.SR,"دار المعدات",27.60,stage4,0,33,-20.7,29.56,30.63,31.64,41.00,26.00,-32.7,,"Weak / declining (0/10)",""
4017.SR,"فقيه الصحية",34.64,stage1,4,55,-11.6,36.12,34.56,35.35,42.84,27.20,-19.1,,"Basing (4/10)",""
4018.SR,"الموسى",116.50,stage4,0,16,-32.6,119.19,136.19,146.97,212.00,110.00,-45.0,,"Weak / declining (0/10)",""
4019.SR,"اس ام سي للرعاية الصحية",15.53,stage4,0,19,-20.0,16.51,18.03,18.37,21.53,15.51,-27.9,,"Weak / declining (0/10)",""
4021.SR,"المركز الكندي الطبي",5.29,stage4,0,52,-21.3,5.62,5.8,6.46,9.30,5.18,-43.1,,"Weak / declining (0/10)",""
2070.SR,"الدوائية",30.28,potential,8,85,16.6,29.06,29.11,28.92,33.12,24.00,-8.6,,"Strong Stage 2 (8/10) | Missing: 50MA > 150MA, 25%+ above 52W low",""
4015.SR,"جمجوم فارما",147.30,stage1,4,51,-9.1,153.41,146.97,147.49,179.30,125.00,-17.8,,"Basing (4/10)",""
4016.SR,"أفالون فارما",59.95,stage1,2,64,-10.9,60.36,60.82,63.12,79.09,53.89,-24.2,,"Weak / declining (2/10)",""
1010.SR,"الرياض",20.94,potential,6,67,0.3,20.47,20.84,20.58,22.41,18.98,-6.6,,"Near Stage 2 (6/10) | Missing: 50MA > 150MA, 50MA > 200MA, 25%+ above 52W low, RS Rating ≥ 70 (67)",""
1020.SR,"الجزيرة",12.10,stage1,5,60,-5.8,11.66,11.65,11.67,13.31,10.81,-9.1,,"Basing (5/10)",""
1030.SR,"الإستثمار",13.70,potential,7,63,-3.6,13.41,13.37,13.34,14.81,12.26,-7.5,,"Near Stage 2 (7/10) | Missing: 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (63)",""
1050.SR,"بي اس اف",20.36,stage2,10,83,16.1,19.37,19.01,18.5,20.99,15.49,-3.0,,"Textbook Stage 2 (10/10)",""
1060.SR,"الأول",32.82,stage1,3,62,1.2,33.15,34.18,33.6,37.92,29.90,-13.4,,"Weak / declining (3/10)",""
1080.SR,"العربي",21.75,stage3,4,68,0.6,21.23,21.36,21.65,26.26,19.60,-17.2,,"Basing (4/10)",""
